day	sum	infected	cured	deceased
53	19399.588137	19073.614809	265.617360	60.355968
54	21917.767455	21406.482678	435.723968	75.560809
55	23742.632396	22965.718800	684.676015	92.237582
56	24815.887789	23677.600136	1028.526704	109.760949
57	25301.695736	23695.299504	1478.852410	127.543822
58	25464.851768	23277.581745	2042.109102	145.160921
59	25503.400793	22621.571786	2719.462273	162.366734
60	25509.658346	21825.373910	3505.259599	179.024836
61	25510.345807	20929.370640	4385.927920	195.047247
62	25510.397209	19959.117229	5340.911010	210.368969
63	25510.399895	18939.846915	6345.609215	224.943765
64	25510.399995	17896.698481	7374.957103	238.744410
65	25510.400000	16852.276120	8406.362173	251.761707
66	25510.400000	15824.991972	9421.406142	264.001886
67	25510.400000	14828.579573	10406.337226	275.483201
68	25510.400000	13872.362306	11351.805068	286.232626
69	25510.400000	12962.163066	12251.954289	296.282645
70	25510.400000	12101.478079	13103.246391	305.675530
71	25510.400000	11290.401282	13905.549719	314.448999
72	25510.400000	10527.849180	14659.914704	322.636116
73	25510.400000	9812.536068	15367.594525	330.269408
74	25510.400000	9142.974026	16030.045110	337.380864
75	25510.400000	8517.472922	16648.925139	344.001939
76	25510.400000	7934.140412	17226.096039	350.163549
77	25510.400000	7390.881938	17763.621989	355.896073
78	25510.400000	6885.400729	18263.769915	361.229356
79	25510.400000	6415.197803	18729.009494	366.192703
80	25510.400000	5977.571964	19162.013153	370.814884
81	25510.400000	5569.619801	19565.656067	375.124132
82	25510.400000	5188.268334	19942.983689	379.147978
83	25510.400000	4831.972712	20295.522935	382.904354
84	25510.400000	4499.766175	20624.227472	386.406353
85	25510.400000	4190.252772	20930.478420	389.668808
86	25510.400000	3902.069217	21215.624589	392.706195
87	25510.400000	3633.884896	21480.982478	395.532626
88	25510.400000	3384.401863	21727.836282	398.161855
89	25510.400000	3152.354841	21957.437886	400.607273
90	25510.400000	2936.511222	22171.006866	402.881912
91	25510.400000	2735.671068	22369.730490	404.998442
92	25510.400000	2548.667109	22554.763718	406.969172
93	25510.400000	2374.364745	22727.229202	408.806053
94	25510.400000	2211.662182	22888.217148	410.520670
95	25510.400000	2059.787304	23038.491537	412.121160
96	25510.400000	1918.237307	23178.549853	413.612840
97	25510.400000	1786.385735	23309.011951	415.002314
98	25510.400000	1663.625515	23430.478504	416.295981
99	25510.400000	1549.368961	23543.531006	417.500033
100	25510.400000	1443.047773	23648.731767	418.620460
101	25510.400000	1344.113036	23746.623916	419.663048
102	25510.400000	1252.035221	23837.731403	420.633376
103	25510.400000	1166.304186	23922.558993	421.536821
104	25510.400000	1086.429173	24001.592273	422.378555
105	25510.400000	1011.938817	24075.297639	423.163544
106	25510.400000	942.448589	24144.055570	423.895841
107	25510.400000	877.681219	24208.140413	424.578368
108	25510.400000	817.350731	24267.835130	425.214138
109	25510.400000	761.179920	24323.414006	425.806073
110	25510.400000	708.900350	24375.142648	426.357002
111	25510.400000	660.252354	24423.277985	426.869661
112	25510.400000	614.985039	24468.068267	427.346694
113	25510.400000	572.856280	24509.753068	427.790652
114	25510.400000	533.632723	24548.563282	428.203995
115	25510.400000	497.089785	24584.721126	428.589089
116	25510.400000	463.011651	24618.440140	428.948209
117	25510.400000	431.218640	24649.898113	429.283248
118	25510.400000	401.585225	24679.219246	429.595528
119	25510.400000	373.980927	24706.532647	429.886426
120	25510.400000	348.279211	24731.963515	430.157274
121	25510.400000	324.357544	24755.633093	430.409363
122	25510.400000	302.097388	24777.658668	430.643944
123	25510.400000	281.384203	24798.153575	430.862222
124	25510.400000	262.107448	24817.227190	431.065363
125	25510.400000	244.160578	24834.984933	431.254489
126	25510.400000	227.441047	24851.528272	431.430682
127	25510.400000	211.850306	24866.954715	431.594979
128	25510.400000	197.304487	24881.347248	431.748265
129	25510.400000	183.746126	24894.762729	431.891144
130	25510.400000	171.115749	24907.260006	432.024245
131	25510.400000	159.355597	24918.896228	432.148175
132	25510.400000	148.409736	24929.726741	432.263524
133	25510.400000	138.224050	24939.805088	432.370862
134	25510.400000	128.746247	24949.183013	432.470740
135	25510.400000	119.925854	24957.910455	432.563691
136	25510.400000	111.714222	24966.035553	432.650226
137	25510.400000	104.064520	24973.604641	432.730839
138	25510.400000	96.931740	24980.662255	432.806005
139	25510.400000	90.276834	24987.247030	432.876136
140	25510.400000	84.073407	24993.385085	432.941508
141	25510.400000	78.294374	24999.103217	433.002408
142	25510.400000	72.913372	25004.427514	433.059114
143	25510.400000	67.904867	25009.383239	433.111894
144	25510.400000	63.244155	25013.994836	433.161009
145	25510.400000	58.907361	25018.285928	433.206711
146	25510.400000	54.871441	25022.279317	433.249242
147	25510.400000	51.114179	25025.996984	433.288837
148	25510.400000	47.614192	25029.460088	433.325720
149	25510.400000	44.350923	25032.688969	433.360109
150	25510.400000	41.306232	25035.701574	433.392194
151	25510.400000	38.467952	25038.509944	433.422104
152	25510.400000	35.823759	25041.126272	433.449969
153	25510.400000	33.361618	25043.562466	433.475915
154	25510.400000	31.069875	25045.830059	433.500066
155	25510.400000	28.937252	25047.940208	433.522540
156	25510.400000	26.952848	25049.903701	433.543452
157	25510.400000	25.106142	25051.730946	433.562913
158	25510.400000	23.386990	25053.431981	433.581029
159	25510.400000	21.785626	25055.016469	433.597905
160	25510.400000	20.292664	25056.493698	433.613638
161	25510.400000	18.899692	25057.871991	433.628317
162	25510.400000	17.601085	25059.156913	433.642002
163	25510.400000	16.391238	25060.354011	433.654751
164	25510.400000	15.264659	25061.468718	433.666624
165	25510.400000	14.216026	25062.506300	433.677674
166	25510.400000	13.240192	25063.471851	433.687958
167	25510.400000	12.332180	25064.370294	433.697526
168	25510.400000	11.487186	25065.206383	433.706431
169	25510.400000	10.700579	25065.984701	433.714720
170	25510.400000	9.967898	25066.709661	433.722441
171	25510.400000	9.284857	25067.385504	433.729639
172	25510.400000	8.647564	25068.016081	433.736355
173	25510.400000	8.053409	25068.603974	433.742617
174	25510.400000	7.499847	25069.151703	433.748450
175	25510.400000	6.984368	25069.661749	433.753882
176	25510.400000	6.504546	25070.136515	433.758939
177	25510.400000	6.058030	25070.578326	433.763644
178	25510.400000	5.642547	25070.989431	433.768023
179	25510.400000	5.255904	25071.371999	433.772097
180	25510.400000	4.895987	25071.728124	433.775890
181	25510.400000	4.560758	25072.059819	433.779423
182	25510.400000	4.248261	25072.369024	433.782716
183	25510.400000	3.956696	25072.657516	433.785788
184	25510.400000	3.684852	25072.926495	433.788653
185	25510.400000	3.431571	25073.177107	433.791322
186	25510.400000	3.195709	25073.410483	433.793808
187	25510.400000	2.976157	25073.627721	433.796121
188	25510.400000	2.771843	25073.829883	433.798274
189	25510.400000	2.581728	25074.017994	433.800278
190	25510.400000	2.404813	25074.193045	433.802142
191	25510.400000	2.240130	25074.355993	433.803878
192	25510.400000	2.086750	25074.507756	433.805494
193	25510.400000	1.943779	25074.649221	433.807001
194	25510.400000	1.810387	25074.781206	433.808406
195	25510.400000	1.686011	25074.904273	433.809717
196	25510.400000	1.570123	25075.018939	433.810938
197	25510.400000	1.462202	25075.125722	433.812076
198	25510.400000	1.361742	25075.225124	433.813134
199	25510.400000	1.268253	25075.317628	433.814119
200	25510.400000	1.181262	25075.403702	433.815036
201	25510.400000	1.100310	25075.483801	433.815889
202	25510.400000	1.024958	25075.558359	433.816683
203	25510.400000	0.954781	25075.627796	433.817423
204	25510.400000	0.889370	25075.692518	433.818112
205	25510.400000	0.828343	25075.752902	433.818755
206	25510.400000	0.771437	25075.809208	433.819355
207	25510.400000	0.718413	25075.861673	433.819914
208	25510.400000	0.669033	25075.910533	433.820434
209	25510.400000	0.623066	25075.956016	433.820918
210	25510.400000	0.580288	25075.998343	433.821369
211	25510.400000	0.540483	25076.037729	433.821789
212	25510.400000	0.503442	25076.074379	433.822179
213	25510.400000	0.468964	25076.108494	433.822542
214	25510.400000	0.436855	25076.140265	433.822881
215	25510.400000	0.406928	25076.169876	433.823196
216	25510.400000	0.379008	25076.197501	433.823490
217	25510.400000	0.352972	25076.223263	433.823765
218	25510.400000	0.328712	25076.247268	433.824020
219	25510.400000	0.306117	25076.269624	433.824259
220	25510.400000	0.285084	25076.290436	433.824480
221	25510.400000	0.265510	25076.309804	433.824686
222	25510.400000	0.247296	25076.327826	433.824878
223	25510.400000	0.230347	25076.344596	433.825057
224	25510.400000	0.214572	25076.360205	433.825223
225	25510.400000	0.199880	25076.374742	433.825378
226	25510.400000	0.186188	25076.388289	433.825522
227	25510.400000	0.173415	25076.400928	433.825657
228	25510.400000	0.161503	25076.412715	433.825782
229	25510.400000	0.150403	25076.423698	433.825899
230	25510.400000	0.140065	25076.433927	433.826008
231	25510.400000	0.130440	25076.443450	433.826110
232	25510.400000	0.121484	25076.452312	433.826204
233	25510.400000	0.113150	25076.460558	433.826292
234	25510.400000	0.105394	25076.468232	433.826374
235	25510.400000	0.098176	25076.475374	433.826450
236	25510.400000	0.091454	25076.482025	433.826521
237	25510.400000	0.085190	25076.488224	433.826587
238	25510.400000	0.079346	25076.494006	433.826648
239	25510.400000	0.073896	25076.499398	433.826706
240	25510.400000	0.068817	25076.504424	433.826759
241	25510.400000	0.064087	25076.509104	433.826809
242	25510.400000	0.059683	25076.513461	433.826855
243	25510.400000	0.055585	25076.517517	433.826899
244	25510.400000	0.051771	25076.521290	433.826939
245	25510.400000	0.048223	25076.524801	433.826976
246	25510.400000	0.044920	25076.528069	433.827011
247	25510.400000	0.041844	25076.531112	433.827043
248	25510.400000	0.038978	25076.533948	433.827074
249	25510.400000	0.036305	25076.536593	433.827102
250	25510.400000	0.033811	25076.539061	433.827128
251	25510.400000	0.031487	25076.541360	433.827153
252	25510.400000	0.029323	25076.543502	433.827175
253	25510.400000	0.027308	25076.545495	433.827197
254	25510.400000	0.025433	25076.547351	433.827216
255	25510.400000	0.023688	25076.549077	433.827235
256	25510.400000	0.022064	25076.550684	433.827252
257	25510.400000	0.020553	25076.552179	433.827268
258	25510.400000	0.019146	25076.553572	433.827283
259	25510.400000	0.017834	25076.554869	433.827296
260	25510.400000	0.016611	25076.556079	433.827309
261	25510.400000	0.015470	25076.557208	433.827321
262	25510.400000	0.014407	25076.558260	433.827333
263	25510.400000	0.013417	25076.559240	433.827343
264	25510.400000	0.012495	25076.560152	433.827353
265	25510.400000	0.011637	25076.561002	433.827362
266	25510.400000	0.010838	25076.561792	433.827370
267	25510.400000	0.010095	25076.562527	433.827378
268	25510.400000	0.009404	25076.563211	433.827385
269	25510.400000	0.008760	25076.563848	433.827392
270	25510.400000	0.008160	25076.564442	433.827398
271	25510.400000	0.007600	25076.564995	433.827404
272	25510.400000	0.007078	25076.565512	433.827410
273	25510.400000	0.006592	25076.565993	433.827415
274	25510.400000	0.006139	25076.566441	433.827420
275	25510.400000	0.005717	25076.566859	433.827424
276	25510.400000	0.005324	25076.567247	433.827428
277	25510.400000	0.004959	25076.567609	433.827432
278	25510.400000	0.004619	25076.567945	433.827436
279	25510.400000	0.004303	25076.568258	433.827439
280	25510.400000	0.004008	25076.568550	433.827442
281	25510.400000	0.003734	25076.568821	433.827445
282	25510.400000	0.003478	25076.569075	433.827448
283	25510.400000	0.003239	25076.569311	433.827450
284	25510.400000	0.003016	25076.569531	433.827453
285	25510.400000	0.002809	25076.569736	433.827455
286	25510.400000	0.002616	25076.569927	433.827457
287	25510.400000	0.002436	25076.570105	433.827459
288	25510.400000	0.002269	25076.570271	433.827461
289	25510.400000	0.002113	25076.570424	433.827462
290	25510.400000	0.001969	25076.570568	433.827464
291	25510.400000	0.001834	25076.570701	433.827465
292	25510.400000	0.001708	25076.570825	433.827466
293	25510.400000	0.001591	25076.570941	433.827468
294	25510.400000	0.001482	25076.571049	433.827469
295	25510.400000	0.001380	25076.571150	433.827470
296	25510.400000	0.001285	25076.571244	433.827471
297	25510.400000	0.001197	25076.571331	433.827472
298	25510.400000	0.001115	25076.571413	433.827473
299	25510.400000	0.001038	25076.571488	433.827473
300	25510.400000	0.000967	25076.571559	433.827474
301	25510.400000	0.000901	25076.571624	433.827475
302	25510.400000	0.000839	25076.571685	433.827476
303	25510.400000	0.000782	25076.571742	433.827476
304	25510.400000	0.000728	25076.571795	433.827477
305	25510.400000	0.000678	25076.571845	433.827477
306	25510.400000	0.000631	25076.571891	433.827478
307	25510.400000	0.000588	25076.571934	433.827478
308	25510.400000	0.000548	25076.571974	433.827479
309	25510.400000	0.000510	25076.572011	433.827479
310	25510.400000	0.000475	25076.572046	433.827479
311	25510.400000	0.000442	25076.572078	433.827480
312	25510.400000	0.000412	25076.572108	433.827480
313	25510.400000	0.000384	25076.572136	433.827480
314	25510.400000	0.000358	25076.572162	433.827481
315	25510.400000	0.000333	25076.572186	433.827481
316	25510.400000	0.000310	25076.572209	433.827481
317	25510.400000	0.000289	25076.572230	433.827481
318	25510.400000	0.000269	25076.572249	433.827482
319	25510.400000	0.000251	25076.572268	433.827482
320	25510.400000	0.000233	25076.572285	433.827482
321	25510.400000	0.000217	25076.572301	433.827482
322	25510.400000	0.000202	25076.572315	433.827482
323	25510.400000	0.000189	25076.572329	433.827482
324	25510.400000	0.000176	25076.572342	433.827483
325	25510.400000	0.000164	25076.572354	433.827483
326	25510.400000	0.000152	25076.572365	433.827483
327	25510.400000	0.000142	25076.572375	433.827483
328	25510.400000	0.000132	25076.572385	433.827483
329	25510.400000	0.000123	25076.572394	433.827483
330	25510.400000	0.000115	25076.572402	433.827483
331	25510.400000	0.000107	25076.572410	433.827483
332	25510.400000	0.000099	25076.572417	433.827483
333	25510.400000	0.000093	25076.572424	433.827483
334	25510.400000	0.000086	25076.572430	433.827484
335	25510.400000	0.000080	25076.572436	433.827484
336	25510.400000	0.000075	25076.572442	433.827484
337	25510.400000	0.000070	25076.572447	433.827484
338	25510.400000	0.000065	25076.572451	433.827484
339	25510.400000	0.000061	25076.572456	433.827484
340	25510.400000	0.000056	25076.572460	433.827484
341	25510.400000	0.000053	25076.572464	433.827484
342	25510.400000	0.000049	25076.572467	433.827484
343	25510.400000	0.000046	25076.572471	433.827484
344	25510.400000	0.000042	25076.572474	433.827484
345	25510.400000	0.000039	25076.572477	433.827484
346	25510.400000	0.000037	25076.572479	433.827484
347	25510.400000	0.000034	25076.572482	433.827484
348	25510.400000	0.000032	25076.572484	433.827484
349	25510.400000	0.000030	25076.572486	433.827484
350	25510.400000	0.000028	25076.572488	433.827484
351	25510.400000	0.000026	25076.572490	433.827484
352	25510.400000	0.000024	25076.572492	433.827484
353	25510.400000	0.000023	25076.572493	433.827484
354	25510.400000	0.000021	25076.572494	433.827484
355	25510.400000	0.000020	25076.572496	433.827484
356	25510.400000	0.000019	25076.572497	433.827484
357	25510.400000	0.000018	25076.572498	433.827484
358	25510.400000	0.000016	25076.572500	433.827484
359	25510.400000	0.000015	25076.572501	433.827484
360	25510.400000	0.000014	25076.572502	433.827484
361	25510.400000	0.000013	25076.572503	433.827484
362	25510.400000	0.000012	25076.572504	433.827484
363	25510.400000	0.000011	25076.572505	433.827484
364	25510.400000	0.000010	25076.572506	433.827484
365	25510.400000	0.000009	25076.572507	433.827484
366	25510.400000	0.000008	25076.572508	433.827484
367	25510.400000	0.000007	25076.572508	433.827484
368	25510.400000	0.000007	25076.572509	433.827484
369	25510.400000	0.000006	25076.572509	433.827484
370	25510.400000	0.000006	25076.572510	433.827484
371	25510.400000	0.000006	25076.572510	433.827484
372	25510.400000	0.000006	25076.572510	433.827484
373	25510.400000	0.000006	25076.572510	433.827484
374	25510.400000	0.000006	25076.572510	433.827484
375	25510.400000	0.000006	25076.572510	433.827484
376	25510.400000	0.000006	25076.572510	433.827484
377	25510.400000	0.000006	25076.572510	433.827484
378	25510.400000	0.000006	25076.572510	433.827484
379	25510.400000	0.000006	25076.572510	433.827484
380	25510.400000	0.000006	25076.572510	433.827484
381	25510.400000	0.000006	25076.572510	433.827484
382	25510.400000	0.000006	25076.572510	433.827484
383	25510.400000	0.000006	25076.572510	433.827484
384	25510.400000	0.000006	25076.572510	433.827484
385	25510.400000	0.000005	25076.572510	433.827484
386	25510.400000	0.000005	25076.572511	433.827484
387	25510.400000	0.000004	25076.572511	433.827484
388	25510.400000	0.000004	25076.572512	433.827484
389	25510.400000	0.000004	25076.572512	433.827484
390	25510.400000	0.000003	25076.572512	433.827484
391	25510.400000	0.000003	25076.572513	433.827484
392	25510.400000	0.000003	25076.572513	433.827484
393	25510.400000	0.000003	25076.572513	433.827484
394	25510.400000	0.000002	25076.572513	433.827484
395	25510.400000	0.000002	25076.572513	433.827484
396	25510.400000	0.000002	25076.572514	433.827484
397	25510.400000	0.000002	25076.572514	433.827484
398	25510.400000	0.000002	25076.572514	433.827484
399	25510.400000	0.000002	25076.572514	433.827484
400	25510.400000	0.000002	25076.572514	433.827484
401	25510.400000	0.000002	25076.572514	433.827484
402	25510.400000	0.000002	25076.572514	433.827484
403	25510.400000	0.000002	25076.572514	433.827484
404	25510.400000	0.000002	25076.572514	433.827484
405	25510.400000	0.000002	25076.572514	433.827484
406	25510.400000	0.000002	25076.572514	433.827484
407	25510.400000	0.000002	25076.572514	433.827484
408	25510.400000	0.000002	25076.572514	433.827484
409	25510.400000	0.000002	25076.572514	433.827484
410	25510.400000	0.000002	25076.572514	433.827484
411	25510.400000	0.000002	25076.572514	433.827484
412	25510.400000	0.000002	25076.572514	433.827484
413	25510.400000	0.000002	25076.572514	433.827484
414	25510.400000	0.000001	25076.572514	433.827484
415	25510.400000	0.000001	25076.572514	433.827484
416	25510.400000	0.000001	25076.572514	433.827484
417	25510.400000	0.000001	25076.572515	433.827484
418	25510.400000	0.000001	25076.572515	433.827484
419	25510.400000	0.000001	25076.572515	433.827484
420	25510.400000	0.000001	25076.572515	433.827484
421	25510.400000	0.000001	25076.572515	433.827484
422	25510.400000	0.000001	25076.572515	433.827484
423	25510.400000	0.000001	25076.572515	433.827484
424	25510.400000	0.000001	25076.572515	433.827484
425	25510.400000	0.000001	25076.572515	433.827484
426	25510.400000	0.000000	25076.572515	433.827484
427	25510.400000	0.000000	25076.572515	433.827484
428	25510.400000	0.000000	25076.572515	433.827484
429	25510.400000	0.000000	25076.572515	433.827484
430	25510.400000	0.000000	25076.572515	433.827484
431	25510.400000	0.000000	25076.572515	433.827484
432	25510.400000	0.000000	25076.572515	433.827484
433	25510.400000	0.000000	25076.572515	433.827484
434	25510.400000	0.000000	25076.572515	433.827484
435	25510.400000	0.000000	25076.572515	433.827484
436	25510.400000	0.000000	25076.572515	433.827484
437	25510.400000	0.000000	25076.572515	433.827484
438	25510.400000	0.000000	25076.572515	433.827484
439	25510.400000	0.000000	25076.572515	433.827484
440	25510.400000	0.000000	25076.572515	433.827484
441	25510.400000	0.000000	25076.572515	433.827484
442	25510.400000	0.000000	25076.572515	433.827484
443	25510.400000	0.000000	25076.572515	433.827484
444	25510.400000	0.000000	25076.572515	433.827484
445	25510.400000	0.000000	25076.572515	433.827484
446	25510.400000	0.000000	25076.572515	433.827484
447	25510.400000	0.000000	25076.572515	433.827484
448	25510.400000	0.000000	25076.572515	433.827484
449	25510.400000	0.000000	25076.572515	433.827484
450	25510.400000	0.000000	25076.572515	433.827484
451	25510.400000	0.000000	25076.572515	433.827484
452	25510.400000	0.000000	25076.572515	433.827484
453	25510.400000	0.000000	25076.572515	433.827484
454	25510.400000	0.000000	25076.572515	433.827484
455	25510.400000	0.000000	25076.572516	433.827484
456	25510.400000	0.000000	25076.572516	433.827484
457	25510.400000	0.000000	25076.572516	433.827484
458	25510.400000	0.000000	25076.572516	433.827484
459	25510.400000	0.000000	25076.572516	433.827484
460	25510.400000	0.000000	25076.572516	433.827484
461	25510.400000	0.000000	25076.572516	433.827484
462	25510.400000	0.000000	25076.572516	433.827484
463	25510.400000	0.000000	25076.572516	433.827484
464	25510.400000	0.000000	25076.572516	433.827484
465	25510.400000	0.000000	25076.572516	433.827484
466	25510.400000	0.000000	25076.572516	433.827484
467	25510.400000	0.000000	25076.572516	433.827484
468	25510.400000	0.000000	25076.572516	433.827484
469	25510.400000	0.000000	25076.572516	433.827484
470	25510.400000	0.000000	25076.572516	433.827484
471	25510.400000	0.000000	25076.572516	433.827484
472	25510.400000	0.000000	25076.572516	433.827484
473	25510.400000	0.000000	25076.572516	433.827484
474	25510.400000	0.000000	25076.572516	433.827484
475	25510.400000	0.000000	25076.572516	433.827484
476	25510.400000	0.000000	25076.572516	433.827484
477	25510.400000	0.000000	25076.572516	433.827484
478	25510.400000	0.000000	25076.572516	433.827484
479	25510.400000	0.000000	25076.572516	433.827484
480	25510.400000	0.000000	25076.572516	433.827484
481	25510.400000	0.000000	25076.572516	433.827484
482	25510.400000	0.000000	25076.572516	433.827484
483	25510.400000	0.000000	25076.572516	433.827484
484	25510.400000	0.000000	25076.572516	433.827484
485	25510.400000	0.000000	25076.572516	433.827484
486	25510.400000	0.000000	25076.572516	433.827484
487	25510.400000	0.000000	25076.572516	433.827484
488	25510.400000	0.000000	25076.572516	433.827484
489	25510.400000	0.000000	25076.572516	433.827484
490	25510.400000	0.000000	25076.572516	433.827484
491	25510.400000	0.000000	25076.572516	433.827484
492	25510.400000	0.000000	25076.572516	433.827484
493	25510.400000	0.000000	25076.572516	433.827484
494	25510.400000	0.000000	25076.572516	433.827484
495	25510.400000	0.000000	25076.572516	433.827484
496	25510.400000	0.000000	25076.572516	433.827484
497	25510.400000	0.000000	25076.572516	433.827484
498	25510.400000	0.000000	25076.572516	433.827484
499	25510.400000	0.000000	25076.572516	433.827484
500	25510.400000	0.000000	25076.572516	433.827484
501	25510.400000	0.000000	25076.572516	433.827484
502	25510.400000	0.000000	25076.572516	433.827484
503	25510.400000	0.000000	25076.572516	433.827484
504	25510.400000	0.000000	25076.572516	433.827484
505	25510.400000	0.000000	25076.572516	433.827484
506	25510.400000	0.000000	25076.572516	433.827484
507	25510.400000	0.000000	25076.572516	433.827484
508	25510.400000	0.000000	25076.572516	433.827484
509	25510.400000	0.000000	25076.572516	433.827484
510	25510.400000	0.000000	25076.572516	433.827484
511	25510.400000	0.000000	25076.572516	433.827484
512	25510.400000	0.000000	25076.572516	433.827484
513	25510.400000	0.000000	25076.572516	433.827484
514	25510.400000	0.000000	25076.572516	433.827484
515	25510.400000	0.000000	25076.572516	433.827484
516	25510.400000	0.000000	25076.572516	433.827484
517	25510.400000	0.000000	25076.572516	433.827484
518	25510.400000	0.000000	25076.572516	433.827484
519	25510.400000	0.000000	25076.572516	433.827484
520	25510.400000	0.000000	25076.572516	433.827484
521	25510.400000	0.000000	25076.572516	433.827484
522	25510.400000	0.000000	25076.572516	433.827484
523	25510.400000	0.000000	25076.572516	433.827484
524	25510.400000	0.000000	25076.572516	433.827484
525	25510.400000	0.000000	25076.572516	433.827484
526	25510.400000	0.000000	25076.572516	433.827484
527	25510.400000	0.000000	25076.572516	433.827484
528	25510.400000	0.000000	25076.572516	433.827484
529	25510.400000	0.000000	25076.572516	433.827484
530	25510.400000	0.000000	25076.572516	433.827484
531	25510.400000	0.000000	25076.572516	433.827484
532	25510.400000	0.000000	25076.572516	433.827484
533	25510.400000	0.000000	25076.572516	433.827484
534	25510.400000	0.000000	25076.572516	433.827484
535	25510.400000	0.000000	25076.572516	433.827484
536	25510.400000	0.000000	25076.572516	433.827484
537	25510.400000	0.000000	25076.572516	433.827484
538	25510.400000	0.000000	25076.572516	433.827484
539	25510.400000	0.000000	25076.572516	433.827484
540	25510.400000	0.000000	25076.572516	433.827484
541	25510.400000	0.000000	25076.572516	433.827484
542	25510.400000	0.000000	25076.572516	433.827484
543	25510.400000	0.000000	25076.572516	433.827484
544	25510.400000	0.000000	25076.572516	433.827484
545	25510.400000	0.000000	25076.572516	433.827484
546	25510.400000	0.000000	25076.572516	433.827484
547	25510.400000	0.000000	25076.572516	433.827484
548	25510.400000	0.000000	25076.572516	433.827484
549	25510.400000	0.000000	25076.572516	433.827484
550	25510.400000	0.000000	25076.572516	433.827484
551	25510.400000	0.000000	25076.572516	433.827484
552	25510.400000	0.000000	25076.572516	433.827484
553	25510.400000	0.000000	25076.572516	433.827484
554	25510.400000	0.000000	25076.572516	433.827484
555	25510.400000	0.000000	25076.572516	433.827484
556	25510.400000	0.000000	25076.572516	433.827484
557	25510.400000	0.000000	25076.572516	433.827484
558	25510.400000	0.000000	25076.572516	433.827484
559	25510.400000	0.000000	25076.572516	433.827484
560	25510.400000	0.000000	25076.572516	433.827484
561	25510.400000	0.000000	25076.572516	433.827484
562	25510.400000	0.000000	25076.572516	433.827484
563	25510.400000	0.000000	25076.572516	433.827484
564	25510.400000	0.000000	25076.572516	433.827484
565	25510.400000	0.000000	25076.572516	433.827484
566	25510.400000	0.000000	25076.572516	433.827484
567	25510.400000	0.000000	25076.572516	433.827484
568	25510.400000	0.000000	25076.572516	433.827484
569	25510.400000	0.000000	25076.572516	433.827484
570	25510.400000	0.000000	25076.572516	433.827484
571	25510.400000	0.000000	25076.572516	433.827484
572	25510.400000	0.000000	25076.572516	433.827484
573	25510.400000	0.000000	25076.572516	433.827484
574	25510.400000	0.000000	25076.572516	433.827484
575	25510.400000	0.000000	25076.572516	433.827484
576	25510.400000	0.000000	25076.572516	433.827484
577	25510.400000	0.000000	25076.572516	433.827484
578	25510.400000	0.000000	25076.572516	433.827484
579	25510.400000	0.000000	25076.572516	433.827484
580	25510.400000	0.000000	25076.572516	433.827484
581	25510.400000	0.000000	25076.572516	433.827484
582	25510.400000	0.000000	25076.572516	433.827484
