day	sum	infected	cured	deceased
550	265049.685923	2.206718	223938.547101	41108.932104
551	265049.817513	2.160690	223938.697556	41108.959267
552	265049.946324	2.115589	223938.844871	41108.985864
553	265050.072414	2.071398	223938.989111	41109.011905
554	265050.195844	2.028099	223939.130341	41109.037404
555	265050.316670	1.985677	223939.268623	41109.062369
556	265050.434950	1.944116	223939.404020	41109.086814
557	265050.550740	1.903401	223939.536591	41109.110749
558	265050.664098	1.863518	223939.666395	41109.134184
559	265050.775077	1.824456	223939.793490	41109.157131
560	265050.883733	1.786203	223939.917932	41109.179598
561	265050.990120	1.748748	223940.039777	41109.201596
562	265051.094292	1.712080	223940.159077	41109.223135
563	265051.196302	1.676192	223940.275886	41109.244224
564	265051.296202	1.641075	223940.390254	41109.264872
565	265051.394043	1.606722	223940.502232	41109.285089
566	265051.489877	1.573127	223940.611867	41109.304883
567	265051.583755	1.540286	223940.719207	41109.324262
568	265051.675726	1.508193	223940.824297	41109.343236
569	265051.765839	1.476845	223940.927183	41109.361811
570	265051.854119	1.446194	223941.027925	41109.379999
571	265051.940588	1.416198	223941.126579	41109.397811
572	265052.025279	1.386840	223941.223186	41109.415252
573	265052.108223	1.358103	223941.317788	41109.432332
574	265052.189452	1.329969	223941.410426	41109.449057
575	265052.268998	1.302424	223941.501139	41109.465435
576	265052.346890	1.275451	223941.589967	41109.481472
577	265052.423161	1.249035	223941.676949	41109.497176
578	265052.497840	1.223162	223941.762123	41109.512554
579	265052.570957	1.197819	223941.845527	41109.527612
580	265052.642543	1.172991	223941.927196	41109.542357
581	265052.712628	1.148666	223942.007167	41109.556795
582	265052.781239	1.124831	223942.085475	41109.570933
583	265052.848408	1.101475	223942.162155	41109.584777
584	265052.914161	1.078587	223942.237241	41109.598333
585	265052.978528	1.056155	223942.310766	41109.611608
586	265053.041538	1.034170	223942.382762	41109.624606
587	265053.103217	1.012621	223942.453261	41109.637334
588	265053.163593	0.991501	223942.522295	41109.649798
589	265053.222695	0.970799	223942.589893	41109.662002
590	265053.280548	0.950509	223942.656087	41109.673953
591	265053.337180	0.930621	223942.720903	41109.685655
592	265053.392617	0.911131	223942.784372	41109.697114
593	265053.446886	0.892030	223942.846521	41109.708334
594	265053.500011	0.873313	223942.907376	41109.719322
595	265053.552020	0.854975	223942.966965	41109.730080
596	265053.602937	0.837011	223943.025312	41109.740614
597	265053.652788	0.819416	223943.082443	41109.750929
598	265053.701596	0.802186	223943.138382	41109.761028
599	265053.749388	0.785319	223943.193152	41109.770916
600	265053.796186	0.768811	223943.246777	41109.780598
601	265053.842015	0.752660	223943.299278	41109.790077
602	265053.886899	0.736865	223943.350678	41109.799357
603	265053.930860	0.721423	223943.400996	41109.808441
604	265053.973923	0.706336	223943.450253	41109.817334
605	265054.016109	0.691602	223943.498468	41109.826039
606	265054.057442	0.677222	223943.545661	41109.834559
607	265054.097937	0.663180	223943.591856	41109.842900
608	265054.137599	0.649441	223943.637092	41109.851067
609	265054.176445	0.635994	223943.681387	41109.859064
610	265054.214487	0.622831	223943.724762	41109.866895
611	265054.251742	0.609944	223943.767235	41109.874563
612	265054.288224	0.597326	223943.808826	41109.882072
613	265054.323947	0.584970	223943.849552	41109.889425
614	265054.358926	0.572867	223943.889433	41109.896625
615	265054.393175	0.561013	223943.928486	41109.903676
616	265054.426708	0.549399	223943.966728	41109.910580
617	265054.459539	0.538021	223944.004177	41109.917341
618	265054.491682	0.526871	223944.040849	41109.923962
619	265054.523150	0.515945	223944.076760	41109.930446
620	265054.553957	0.505236	223944.111926	41109.936795
621	265054.584116	0.494741	223944.146364	41109.943012
622	265054.613641	0.484453	223944.180087	41109.949101
623	265054.642544	0.474369	223944.213112	41109.955063
624	265054.670839	0.464484	223944.245453	41109.960902
625	265054.698538	0.454794	223944.277124	41109.966620
626	265054.725653	0.445295	223944.308138	41109.972220
627	265054.752198	0.435985	223944.338510	41109.977703
628	265054.778184	0.426859	223944.368252	41109.983073
629	265054.803624	0.417915	223944.397378	41109.988331
630	265054.828529	0.409150	223944.425899	41109.993480
631	265054.852912	0.400563	223944.453827	41109.998523
632	265054.876785	0.392150	223944.481175	41110.003460
633	265054.900158	0.383910	223944.507953	41110.008295
634	265054.923043	0.375841	223944.534173	41110.013029
635	265054.945452	0.367943	223944.559845	41110.017664
636	265054.967395	0.360214	223944.584980	41110.022201
637	265054.988884	0.352653	223944.609587	41110.026644
638	265055.009930	0.345261	223944.633676	41110.030993
639	265055.030542	0.338036	223944.657256	41110.035250
640	265055.050733	0.330980	223944.680336	41110.039417
641	265055.070511	0.324092	223944.702924	41110.043495
642	265055.089886	0.317367	223944.725032	41110.047487
643	265055.108862	0.310786	223944.746681	41110.051395
644	265055.127446	0.304343	223944.767880	41110.055223
645	265055.145645	0.298034	223944.788640	41110.058971
646	265055.163466	0.291857	223944.808968	41110.062641
647	265055.180917	0.285808	223944.828874	41110.066235
648	265055.198004	0.279884	223944.848366	41110.069754
649	265055.214735	0.274082	223944.867454	41110.073200
650	265055.231117	0.268398	223944.886145	41110.076575
651	265055.247157	0.262831	223944.904447	41110.079879
652	265055.262861	0.257376	223944.922369	41110.083115
653	265055.278236	0.252033	223944.939919	41110.086283
654	265055.293288	0.246797	223944.957105	41110.089386
655	265055.308025	0.241668	223944.973933	41110.092424
656	265055.322452	0.236641	223944.990412	41110.095399
657	265055.336577	0.231716	223945.006548	41110.098313
658	265055.350405	0.226890	223945.022349	41110.101165
659	265055.363942	0.222161	223945.037822	41110.103959
660	265055.377195	0.217527	223945.052974	41110.106695
661	265055.390170	0.212987	223945.067811	41110.109373
662	265055.402873	0.208538	223945.082339	41110.111996
663	265055.415310	0.204180	223945.096565	41110.114565
664	265055.427486	0.199910	223945.110496	41110.117080
665	265055.439407	0.195728	223945.124137	41110.119542
666	265055.451079	0.191632	223945.137493	41110.121954
667	265055.462508	0.187621	223945.150572	41110.124315
668	265055.473698	0.183694	223945.163377	41110.126627
669	265055.484656	0.179850	223945.175916	41110.128891
670	265055.495387	0.176088	223945.188192	41110.131107
671	265055.505896	0.172408	223945.200210	41110.133277
672	265055.516188	0.168809	223945.211977	41110.135401
673	265055.526268	0.165291	223945.223496	41110.137481
674	265055.536142	0.161853	223945.234772	41110.139517
675	265055.545812	0.158489	223945.245813	41110.141510
676	265055.555284	0.155196	223945.256626	41110.143462
677	265055.564559	0.151971	223945.267214	41110.145374
678	265055.573643	0.148814	223945.277583	41110.147246
679	265055.582538	0.145722	223945.287737	41110.149079
680	265055.591249	0.142695	223945.297680	41110.150874
681	265055.599778	0.139730	223945.307416	41110.152632
682	265055.608129	0.136826	223945.316949	41110.154353
683	265055.616305	0.133983	223945.326284	41110.156039
684	265055.624311	0.131198	223945.335424	41110.157689
685	265055.632149	0.128470	223945.344374	41110.159305
686	265055.639823	0.125798	223945.353138	41110.160887
687	265055.647335	0.123181	223945.361718	41110.162436
688	265055.654690	0.120617	223945.370120	41110.163953
689	265055.661890	0.118106	223945.378346	41110.165438
690	265055.668939	0.115646	223945.386401	41110.166892
691	265055.675840	0.113237	223945.394287	41110.168316
692	265055.682595	0.110876	223945.402009	41110.169710
693	265055.689209	0.108564	223945.409570	41110.171075
694	265055.695683	0.106299	223945.416972	41110.172412
695	265055.702021	0.104080	223945.424221	41110.173721
696	265055.708227	0.101907	223945.431318	41110.175002
697	265055.714302	0.099778	223945.438267	41110.176257
698	265055.720249	0.097693	223945.445071	41110.177485
699	265055.726073	0.095651	223945.451734	41110.178688
700	265055.731774	0.093652	223945.458257	41110.179866
701	265055.737357	0.091694	223945.464644	41110.181019
702	265055.742824	0.089778	223945.470898	41110.182148
703	265055.748177	0.087902	223945.477022	41110.183253
704	265055.753419	0.086065	223945.483018	41110.184336
705	265055.758553	0.084269	223945.488889	41110.185396
706	265055.763581	0.082511	223945.494637	41110.186434
707	265055.768507	0.080791	223945.500265	41110.187450
708	265055.773332	0.079110	223945.505777	41110.188445
709	265055.778058	0.077465	223945.511174	41110.189419
710	265055.782687	0.075854	223945.516459	41110.190374
711	265055.787221	0.074277	223945.521636	41110.191308
712	265055.791661	0.072733	223945.526705	41110.192223
713	265055.796010	0.071221	223945.531669	41110.193120
714	265055.800268	0.069741	223945.536530	41110.193997
715	265055.804438	0.068291	223945.541291	41110.194857
716	265055.808522	0.066871	223945.545952	41110.195698
717	265055.812520	0.065481	223945.550516	41110.196522
718	265055.816434	0.064120	223945.554985	41110.197329
719	265055.820266	0.062786	223945.559361	41110.198119
720	265055.824018	0.061480	223945.563645	41110.198893
721	265055.827691	0.060201	223945.567840	41110.199650
722	265055.831287	0.058948	223945.571947	41110.200392
723	265055.834807	0.057721	223945.575968	41110.201118
724	265055.838253	0.056519	223945.579905	41110.201828
725	265055.841626	0.055342	223945.583760	41110.202524
726	265055.844928	0.054188	223945.587534	41110.203206
727	265055.848160	0.053058	223945.591229	41110.203873
728	265055.851324	0.051951	223945.594846	41110.204526
729	265055.854421	0.050867	223945.598388	41110.205165
730	265055.857452	0.049805	223945.601856	41110.205791
731	265055.860420	0.048765	223945.605251	41110.206404
732	265055.863325	0.047746	223945.608575	41110.207004
733	265055.866169	0.046748	223945.611829	41110.207592
734	265055.868953	0.045770	223945.615015	41110.208167
735	265055.871678	0.044813	223945.618135	41110.208731
736	265055.874347	0.043875	223945.621190	41110.209282
737	265055.876960	0.042957	223945.624180	41110.209822
738	265055.879518	0.042059	223945.627109	41110.210351
739	265055.882023	0.041179	223945.629976	41110.210868
740	265055.884476	0.040318	223945.632783	41110.211375
741	265055.886879	0.039475	223945.635532	41110.211871
742	265055.889232	0.038650	223945.638224	41110.212357
743	265055.891537	0.037844	223945.640860	41110.212833
744	265055.893795	0.037055	223945.643441	41110.213299
745	265055.896008	0.036284	223945.645969	41110.213756
746	265055.898176	0.035529	223945.648444	41110.214203
747	265055.900299	0.034791	223945.650867	41110.214640
748	265055.902379	0.034069	223945.653241	41110.215069
749	265055.904416	0.033362	223945.655566	41110.215488
750	265055.906411	0.032669	223945.657842	41110.215899
751	265055.908364	0.031991	223945.660071	41110.216302
752	265055.910277	0.031327	223945.662254	41110.216696
753	265055.912150	0.030677	223945.664392	41110.217082
754	265055.913985	0.030040	223945.666485	41110.217460
755	265055.915780	0.029417	223945.668534	41110.217830
756	265055.917539	0.028806	223945.670541	41110.218192
757	265055.919260	0.028208	223945.672506	41110.218547
758	265055.920945	0.027622	223945.674430	41110.218894
759	265055.922595	0.027047	223945.676314	41110.219234
760	265055.924210	0.026485	223945.678158	41110.219567
761	265055.925791	0.025934	223945.679964	41110.219893
762	265055.927339	0.025394	223945.681733	41110.220213
763	265055.928854	0.024865	223945.683464	41110.220525
764	265055.930337	0.024346	223945.685159	41110.220831
765	265055.931789	0.023838	223945.686819	41110.221131
766	265055.933210	0.023341	223945.688445	41110.221424
767	265055.934601	0.022853	223945.690036	41110.221712
768	265055.935963	0.022375	223945.691594	41110.221993
769	265055.937296	0.021907	223945.693120	41110.222268
770	265055.938600	0.021449	223945.694613	41110.222538
771	265055.939878	0.021000	223945.696076	41110.222802
772	265055.941128	0.020560	223945.697508	41110.223061
773	265055.942353	0.020129	223945.698910	41110.223314
774	265055.943552	0.019707	223945.700283	41110.223562
775	265055.944725	0.019293	223945.701628	41110.223805
776	265055.945875	0.018889	223945.702944	41110.224042
777	265055.947000	0.018493	223945.704232	41110.224275
778	265055.948103	0.018106	223945.705494	41110.224503
779	265055.949182	0.017727	223945.706730	41110.224726
780	265055.950240	0.017356	223945.707939	41110.224944
781	265055.951275	0.016994	223945.709123	41110.225158
782	265055.952290	0.016640	223945.710283	41110.225367
783	265055.953285	0.016295	223945.711418	41110.225572
784	265055.954259	0.015956	223945.712529	41110.225773
785	265055.955213	0.015626	223945.713618	41110.225969
786	265055.956147	0.015302	223945.714684	41110.226162
787	265055.957062	0.014985	223945.715728	41110.226350
788	265055.957959	0.014674	223945.716750	41110.226535
789	265055.958836	0.014370	223945.717751	41110.226715
790	265055.959696	0.014073	223945.718731	41110.226892
791	265055.960537	0.013781	223945.719690	41110.227066
792	265055.961361	0.013496	223945.720630	41110.227235
793	265055.962168	0.013216	223945.721550	41110.227401
794	265055.962958	0.012942	223945.722452	41110.227564
795	265055.963731	0.012673	223945.723334	41110.227723
796	265055.964488	0.012410	223945.724198	41110.227879
797	265055.965229	0.012153	223945.725044	41110.228032
798	265055.965954	0.011900	223945.725872	41110.228182
799	265055.966664	0.011653	223945.726684	41110.228328
800	265055.967359	0.011410	223945.727478	41110.228472
801	265055.968040	0.011172	223945.728256	41110.228612
802	265055.968706	0.010939	223945.729017	41110.228750
803	265055.969358	0.010711	223945.729763	41110.228884
804	265055.969996	0.010487	223945.730494	41110.229016
805	265055.970621	0.010267	223945.731209	41110.229145
806	265055.971233	0.010052	223945.731909	41110.229272
807	265055.971831	0.009841	223945.732595	41110.229395
808	265055.972417	0.009635	223945.733266	41110.229517
809	265055.972991	0.009433	223945.733923	41110.229635
810	265055.973553	0.009234	223945.734567	41110.229752
811	265055.974103	0.009040	223945.735197	41110.229865
812	265055.974641	0.008850	223945.735815	41110.229977
813	265055.975169	0.008664	223945.736419	41110.230086
814	265055.975685	0.008482	223945.737010	41110.230193
815	265055.976191	0.008304	223945.737590	41110.230297
816	265055.976686	0.008130	223945.738157	41110.230400
817	265055.977171	0.007959	223945.738712	41110.230500
818	265055.977646	0.007793	223945.739255	41110.230598
819	265055.978112	0.007631	223945.739787	41110.230694
820	265055.978568	0.007472	223945.740308	41110.230788
821	265055.979015	0.007317	223945.740817	41110.230880
822	265055.979452	0.007166	223945.741317	41110.230970
823	265055.979881	0.007017	223945.741805	41110.231058
824	265055.980301	0.006872	223945.742284	41110.231145
825	265055.980712	0.006730	223945.742752	41110.231229
826	265055.981114	0.006591	223945.743211	41110.231312
827	265055.981508	0.006454	223945.743661	41110.231393
828	265055.981894	0.006321	223945.744101	41110.231473
829	265055.982272	0.006190	223945.744532	41110.231551
830	265055.982642	0.006062	223945.744954	41110.231627
831	265055.983004	0.005936	223945.745367	41110.231701
832	265055.983359	0.005813	223945.745771	41110.231774
833	265055.983706	0.005693	223945.746168	41110.231846
834	265055.984046	0.005574	223945.746556	41110.231916
835	265055.984379	0.005459	223945.746936	41110.231985
836	265055.984704	0.005345	223945.747308	41110.232052
837	265055.985023	0.005234	223945.747672	41110.232118
838	265055.985336	0.005125	223945.748029	41110.232182
839	265055.985641	0.005018	223945.748378	41110.232245
840	265055.985940	0.004913	223945.748720	41110.232307
841	265055.986233	0.004810	223945.749056	41110.232367
842	265055.986520	0.004710	223945.749384	41110.232427
843	265055.986800	0.004611	223945.749705	41110.232485
844	265055.987075	0.004514	223945.750020	41110.232541
845	265055.987344	0.004419	223945.750328	41110.232597
846	265055.987608	0.004326	223945.750630	41110.232652
847	265055.987865	0.004236	223945.750925	41110.232705
848	265055.988118	0.004147	223945.751214	41110.232757
849	265055.988365	0.004059	223945.751498	41110.232808
850	265055.988607	0.003974	223945.751775	41110.232858
851	265055.988844	0.003891	223945.752046	41110.232907
852	265055.989077	0.003809	223945.752312	41110.232955
853	265055.989304	0.003729	223945.752572	41110.233002
854	265055.989527	0.003652	223945.752827	41110.233048
855	265055.989745	0.003576	223945.753076	41110.233093
856	265055.989959	0.003501	223945.753320	41110.233137
857	265055.990168	0.003429	223945.753559	41110.233180
858	265055.990373	0.003358	223945.753793	41110.233223
859	265055.990574	0.003288	223945.754022	41110.233264
860	265055.990771	0.003220	223945.754246	41110.233304
861	265055.990963	0.003153	223945.754466	41110.233344
862	265055.991152	0.003088	223945.754681	41110.233383
863	265055.991336	0.003024	223945.754891	41110.233421
864	265055.991517	0.002961	223945.755098	41110.233458
865	265055.991694	0.002900	223945.755299	41110.233495
866	265055.991867	0.002840	223945.755497	41110.233530
867	265055.992037	0.002781	223945.755691	41110.233565
868	265055.992203	0.002723	223945.755880	41110.233599
869	265055.992365	0.002666	223945.756066	41110.233633
870	265055.992525	0.002611	223945.756248	41110.233666
871	265055.992680	0.002557	223945.756426	41110.233698
872	265055.992833	0.002503	223945.756600	41110.233729
873	265055.992982	0.002451	223945.756771	41110.233760
874	265055.993129	0.002400	223945.756938	41110.233790
875	265055.993272	0.002350	223945.757102	41110.233820
876	265055.993412	0.002301	223945.757262	41110.233849
877	265055.993549	0.002253	223945.757419	41110.233877
878	265055.993683	0.002206	223945.757573	41110.233905
879	265055.993815	0.002159	223945.757723	41110.233932
880	265055.993944	0.002114	223945.757871	41110.233959
881	265055.994070	0.002070	223945.758015	41110.233985
882	265055.994193	0.002027	223945.758156	41110.234010
883	265055.994314	0.001984	223945.758295	41110.234035
884	265055.994433	0.001943	223945.758430	41110.234060
885	265055.994549	0.001902	223945.758563	41110.234084
886	265055.994662	0.001862	223945.758692	41110.234107
887	265055.994773	0.001824	223945.758820	41110.234130
888	265055.994882	0.001786	223945.758944	41110.234153
889	265055.994989	0.001749	223945.759066	41110.234175
890	265055.995093	0.001712	223945.759185	41110.234196
891	265055.995196	0.001677	223945.759302	41110.234217
892	265055.995296	0.001642	223945.759416	41110.234238
893	265055.995394	0.001608	223945.759528	41110.234258
894	265055.995490	0.001574	223945.759638	41110.234278
895	265055.995584	0.001542	223945.759745	41110.234297
896	265055.995676	0.001510	223945.759851	41110.234316
897	265055.995767	0.001478	223945.759954	41110.234335
898	265055.995855	0.001447	223945.760054	41110.234353
899	265055.995941	0.001417	223945.760153	41110.234371
900	265055.996026	0.001388	223945.760250	41110.234388
901	265055.996109	0.001359	223945.760345	41110.234405
902	265055.996190	0.001331	223945.760437	41110.234422
903	265055.996270	0.001303	223945.760528	41110.234439
904	265055.996347	0.001276	223945.760617	41110.234455
905	265055.996424	0.001249	223945.760704	41110.234470
906	265055.996498	0.001223	223945.760789	41110.234486
907	265055.996571	0.001198	223945.760872	41110.234501
908	265055.996642	0.001173	223945.760954	41110.234516
909	265055.996712	0.001148	223945.761034	41110.234530
910	265055.996781	0.001124	223945.761112	41110.234544
911	265055.996848	0.001101	223945.761189	41110.234558
912	265055.996913	0.001078	223945.761264	41110.234571
913	265055.996978	0.001055	223945.761338	41110.234585
914	265055.997041	0.001033	223945.761410	41110.234598
915	265055.997102	0.001012	223945.761480	41110.234610
916	265055.997163	0.000991	223945.761549	41110.234623
917	265055.997222	0.000970	223945.761617	41110.234635
918	265055.997279	0.000950	223945.761683	41110.234647
919	265055.997336	0.000930	223945.761748	41110.234659
920	265055.997392	0.000910	223945.761811	41110.234670
921	265055.997446	0.000891	223945.761873	41110.234681
922	265055.997499	0.000873	223945.761934	41110.234692
923	265055.997551	0.000855	223945.761993	41110.234703
924	265055.997602	0.000837	223945.762052	41110.234714
925	265055.997652	0.000820	223945.762109	41110.234724
926	265055.997701	0.000802	223945.762165	41110.234734
927	265055.997749	0.000786	223945.762220	41110.234744
928	265055.997796	0.000769	223945.762273	41110.234754
929	265055.997842	0.000753	223945.762326	41110.234763
930	265055.997887	0.000738	223945.762377	41110.234772
931	265055.997932	0.000722	223945.762428	41110.234782
932	265055.997975	0.000707	223945.762477	41110.234790
933	265055.998017	0.000693	223945.762525	41110.234799
934	265055.998058	0.000678	223945.762572	41110.234808
935	265055.998099	0.000664	223945.762619	41110.234816
936	265055.998139	0.000650	223945.762664	41110.234824
937	265055.998177	0.000637	223945.762708	41110.234832
938	265055.998215	0.000624	223945.762752	41110.234840
939	265055.998253	0.000611	223945.762794	41110.234848
940	265055.998289	0.000598	223945.762836	41110.234855
941	265055.998325	0.000585	223945.762877	41110.234863
942	265055.998360	0.000573	223945.762917	41110.234870
943	265055.998394	0.000561	223945.762956	41110.234877
944	265055.998427	0.000549	223945.762994	41110.234884
945	265055.998460	0.000538	223945.763031	41110.234891
946	265055.998492	0.000527	223945.763068	41110.234897
947	265055.998523	0.000516	223945.763104	41110.234904
948	265055.998554	0.000505	223945.763139	41110.234910
949	265055.998584	0.000494	223945.763174	41110.234916
950	265055.998614	0.000484	223945.763207	41110.234922
951	265055.998642	0.000474	223945.763240	41110.234928
952	265055.998671	0.000464	223945.763273	41110.234934
953	265055.998698	0.000454	223945.763304	41110.234940
954	265055.998725	0.000445	223945.763335	41110.234945
955	265055.998752	0.000436	223945.763366	41110.234951
956	265055.998778	0.000426	223945.763395	41110.234956
957	265055.998803	0.000418	223945.763424	41110.234961
958	265055.998828	0.000409	223945.763453	41110.234967
959	265055.998853	0.000400	223945.763481	41110.234972
960	265055.998877	0.000392	223945.763508	41110.234977
961	265055.998900	0.000384	223945.763535	41110.234981
962	265055.998923	0.000376	223945.763561	41110.234986
963	265055.998945	0.000368	223945.763587	41110.234991
964	265055.998967	0.000360	223945.763612	41110.234995
965	265055.998989	0.000353	223945.763636	41110.235000
966	265055.999010	0.000346	223945.763660	41110.235004
967	265055.999031	0.000339	223945.763684	41110.235008
968	265055.999051	0.000332	223945.763707	41110.235013
969	265055.999071	0.000325	223945.763730	41110.235017
970	265055.999090	0.000318	223945.763752	41110.235021
971	265055.999109	0.000311	223945.763773	41110.235025
972	265055.999128	0.000305	223945.763795	41110.235028
973	265055.999146	0.000299	223945.763816	41110.235032
974	265055.999164	0.000292	223945.763836	41110.235036
975	265055.999181	0.000286	223945.763856	41110.235039
976	265055.999199	0.000280	223945.763875	41110.235043
977	265055.999215	0.000274	223945.763894	41110.235046
978	265055.999232	0.000269	223945.763913	41110.235050
979	265055.999248	0.000263	223945.763931	41110.235053
980	265055.999263	0.000258	223945.763949	41110.235056
981	265055.999279	0.000252	223945.763967	41110.235059
982	265055.999294	0.000247	223945.763984	41110.235063
983	265055.999308	0.000242	223945.764001	41110.235066
984	265055.999323	0.000237	223945.764017	41110.235069
985	265055.999337	0.000232	223945.764034	41110.235072
986	265055.999351	0.000227	223945.764049	41110.235074
987	265055.999364	0.000222	223945.764065	41110.235077
988	265055.999377	0.000217	223945.764080	41110.235080
989	265055.999390	0.000213	223945.764095	41110.235083
990	265055.999403	0.000208	223945.764109	41110.235085
991	265055.999415	0.000204	223945.764124	41110.235088
992	265055.999428	0.000200	223945.764138	41110.235090
993	265055.999439	0.000196	223945.764151	41110.235093
994	265055.999451	0.000191	223945.764165	41110.235095
995	265055.999462	0.000187	223945.764178	41110.235097
996	265055.999474	0.000183	223945.764190	41110.235100
997	265055.999485	0.000180	223945.764203	41110.235102
998	265055.999495	0.000176	223945.764215	41110.235104
999	265055.999506	0.000172	223945.764227	41110.235106
1000	265055.999516	0.000169	223945.764239	41110.235109
