day	sum	infected	cured	deceased
0	0.000000	0.000000	0.000000	0.000000
1	0.252299	0.250863	0.000001	0.001435
2	0.571726	0.565508	0.000004	0.006214
3	0.976157	0.960952	0.000011	0.015193
4	1.488365	1.458874	0.000026	0.029465
5	2.136563	2.086131	0.000054	0.050378
6	2.957166	2.877388	0.000102	0.079675
7	3.996558	3.876791	0.000187	0.119581
8	5.313606	5.140343	0.000334	0.172930
9	6.979565	6.735864	0.000572	0.243130
10	9.086645	8.751114	0.000956	0.334575
11	11.756176	11.301506	0.001594	0.453076
12	15.138637	14.530127	0.002646	0.605865
13	19.423778	18.617281	0.004402	0.802095
14	24.844592	23.784506	0.007180	1.052905
15	31.698565	30.314575	0.011544	1.372446
16	40.380788	38.582518	0.018653	1.779617
17	51.384298	49.055952	0.030267	2.298079
18	65.321260	62.314594	0.049341	2.957325
19	82.962647	79.088522	0.079842	3.794283
20	105.258361	100.277360	0.127003	4.853998
21	133.487377	127.087054	0.202927	6.197397
22	169.266332	161.037713	0.326882	7.901737
23	214.573330	203.983724	0.527833	10.061773
24	271.960174	258.304258	0.856404	12.799513
25	344.467172	326.848063	1.360674	16.258435
26	436.193285	413.400205	2.161322	20.631759
27	552.408732	522.775012	3.465657	26.168063
28	699.555661	660.816459	5.567893	33.171309
29	885.895238	834.827336	9.039105	42.028797
30	1121.325679	1053.720012	14.404178	53.201490
31	1418.761303	1328.703143	22.776683	67.281476
32	1795.129979	1673.794297	36.300740	85.034942
33	2271.373129	2105.819952	58.151013	107.402165
34	2873.324315	2644.245655	93.560740	135.517920
35	3633.421976	3313.024090	149.609504	170.788382
36	4591.195485	4140.922916	235.365708	214.906862
37	5798.822296	5158.108457	370.772752	269.941086
38	7321.441293	6395.991536	587.110925	338.338833
39	9237.167749	7887.087803	927.156796	422.923150
40	11641.194066	9651.366328	1463.306918	526.520820
41	14652.550259	11719.832374	2279.559660	653.158225
42	18415.996169	14095.711068	3513.547470	806.737632
43	23103.238975	16731.218535	5381.812887	990.207552
44	28912.933194	19527.561904	8179.808546	1205.562744
45	36070.680683	22334.939301	12281.897173	1453.844209
46	44828.090687	24950.136924	18143.042657	1734.911107
47	55447.660176	27091.832186	26311.097521	2044.730468
48	68176.736707	28455.409760	37345.696447	2375.630500
49	83215.470626	28765.602692	51733.244307	2716.623627
50	100658.061322	27842.206962	69761.506997	3054.347364
51	120424.302137	25725.368131	91325.178578	3373.755428
52	142174.215594	22610.507168	115902.060751	3661.647675
53	165233.621262	18806.006686	142519.436571	3908.178005
54	188558.946397	14711.418959	169739.983246	4107.544192
55	210793.973181	10737.205474	195798.225848	4258.541858
56	230460.267446	7189.407663	218906.347534	4364.512249
57	246286.316142	4320.002123	237534.166583	4432.147436
58	257593.950318	2270.278113	250853.209925	4470.462280
59	264548.422002	1001.774986	259057.473139	4489.173878
60	268092.825774	356.426541	263239.655691	4496.743542
61	269519.495346	96.312986	264924.016707	4499.165653
62	269946.947716	18.427444	265428.777202	4499.743069
63	270035.521681	2.277785	265533.405476	4499.838419
64	270047.112464	0.161870	265547.102217	4499.848377
65	270047.968516	0.005746	265548.113805	4499.848965
66	270047.999535	0.000085	265548.150469	4499.848982
67	270047.999998	0.000000	265548.151016	4499.848982
68	270048.000000	0.000000	265548.151018	4499.848982
69	270048.000001	0.000000	265548.151020	4499.848982
70	270048.000001	0.000000	265548.151020	4499.848982
71	270048.000001	0.000000	265548.151020	4499.848982
72	270048.000001	0.000000	265548.151020	4499.848982
73	270048.000001	0.000000	265548.151020	4499.848982
74	270048.000001	0.000000	265548.151020	4499.848982
75	270048.000001	0.000000	265548.151020	4499.848982
76	270048.000001	0.000000	265548.151020	4499.848982
77	270048.000001	0.000000	265548.151020	4499.848982
78	270048.000001	0.000000	265548.151020	4499.848982
