day	sum	infected	cured	deceased
113	259548.598748	13682.305485	197133.415288	48732.877975
114	260072.670412	13054.147849	198079.242468	48939.280096
115	260570.588684	12452.771688	198981.617243	49136.199753
116	261043.759591	11877.551534	199842.207192	49324.000865
117	261493.530720	11327.856409	200662.636458	49503.037853
118	261921.082397	10802.386628	201444.940763	49673.755006
119	262327.409753	10300.010396	202190.866012	49836.533345
120	262713.473091	9819.734116	202902.016089	49991.722885
121	263080.208131	9360.612282	203579.935225	50139.660623
122	263428.526011	8921.747476	204226.107997	50280.670537
123	263759.313287	8502.290371	204841.959329	50415.063587
124	264073.431934	8101.439730	205428.854492	50543.137712
125	264371.719341	7718.442405	205988.099103	50665.177834
126	264654.988319	7352.593338	206520.939126	50781.455855
127	264924.027092	7003.235560	207028.560872	50892.230660
128	265179.599305	6669.760195	207512.090999	50997.748112
129	265422.444020	6351.606453	207972.596510	51098.241058
130	265653.275716	6048.261635	208411.084756	51193.929324
131	265872.777869	5759.219627	208828.532237	51285.026004
132	266081.497699	5483.629963	209226.086266	51371.781471
133	266279.894737	5220.829783	209604.668172	51454.396782
134	266468.420673	4970.251907	209965.114317	51533.054449
135	266647.517348	4731.350820	210308.235188	51607.931340
136	266817.616749	4503.602672	210634.815399	51679.198677
137	266979.141010	4286.505281	210945.613694	51747.022035
138	267132.502414	4079.578129	211241.362942	51811.561343
139	267278.103390	3882.362365	211522.770140	51872.970885
140	267416.336515	3694.420807	211790.516411	51931.399297
141	267547.584515	3515.337935	212045.257010	51986.989571
142	267672.220261	3344.719897	212287.621313	52039.879051
143	267790.606774	3182.194507	212518.212829	52090.199438
144	267903.097222	3027.411247	212737.609190	52138.076784
145	268010.034919	2880.041262	212946.362160	52183.631497
146	268111.753327	2739.777366	213144.997625	52226.978336
147	268208.514424	2606.248163	213334.035501	52268.230760
148	268300.501656	2479.082852	213513.930752	52307.488053
149	268387.922392	2358.002360	213685.082682	52344.837351
150	268470.979475	2242.736136	213847.879884	52380.363454
151	268549.871221	2133.022151	214002.700243	52414.148827
152	268624.791418	2028.606889	214149.910935	52446.273595
153	268695.929327	1929.245355	214289.868425	52476.815547
154	268763.469682	1834.701071	214422.918475	52505.850136
155	268827.592687	1744.746076	214549.396134	52533.450477
156	268888.474021	1659.160928	214669.625743	52559.687351
157	268946.284835	1577.734701	214783.920936	52584.629197
158	269001.191750	1500.264988	214892.584638	52608.342123
159	269053.356861	1426.557899	214995.909066	52630.889896
160	269102.937738	1356.428063	215094.175727	52652.333947
161	269150.087418	1289.698626	215187.655420	52672.733372
162	269194.943949	1226.198007	215276.602307	52692.143634
163	269237.594440	1165.764729	215361.220447	52710.609263
164	269278.131982	1108.264268	215441.696681	52728.171033
165	269316.649703	1053.567063	215518.213805	52744.868834
166	269353.238667	1001.547087	215590.950025	52760.741555
167	269387.987880	952.081843	215660.078955	52775.827082
168	269420.984282	905.052366	215725.769618	52790.162299
169	269452.312756	860.343222	215788.186444	52803.783090
170	269482.056118	817.842511	215847.489273	52816.724335
171	269510.295126	777.441861	215903.833353	52829.019912
172	269537.108476	739.036435	215957.369341	52840.702699
173	269562.572800	702.524926	216008.243303	52851.804571
174	269586.762670	667.809558	216056.596713	52862.356400
175	269609.750597	634.796088	216102.566452	52872.388057
176	269631.607027	603.393803	216146.284812	52881.928412
177	269652.399421	573.515859	216187.878457	52891.005104
178	269672.173756	545.089042	216227.445228	52899.639486
179	269690.970551	518.051146	216265.069447	52907.849958
180	269708.832559	492.341286	216300.836187	52915.655085
181	269725.801593	467.900093	216334.828507	52923.072993
182	269741.918529	444.669713	216367.127449	52930.121367
183	269757.223301	422.593807	216397.812042	52936.817453
184	269771.754906	401.617549	216426.959300	52943.178057
185	269785.551398	381.687631	216454.644222	52949.219545
186	269798.649895	362.752257	216480.939793	52954.957846
187	269811.086576	344.761148	216505.916983	52960.408444
188	269822.896678	327.665540	216529.644748	52965.586390
189	269834.114500	311.418182	216552.190028	52970.506290
190	269844.773402	295.973341	216573.617749	52975.182313
191	269854.905805	281.286795	216593.990823	52979.628187
192	269864.543188	267.315840	216613.370146	52983.857202
193	269873.710913	254.023799	216631.806643	52987.880471
194	269882.426448	241.383013	216649.337358	52991.706077
195	269890.709410	229.365167	216666.001636	52995.342607
196	269898.578998	217.942608	216681.837937	52998.798453
197	269906.053982	207.088346	216696.883823	53002.081813
198	269913.152704	196.776059	216711.175959	53005.200686
199	269919.893079	186.980086	216724.750113	53008.162880
200	269926.292592	177.675432	216737.641157	53010.976003
201	269932.368301	168.837769	216749.883063	53013.647469
202	269938.136838	160.443432	216761.508910	53016.184497
203	269943.614405	152.469421	216772.550876	53018.594108
204	269948.816775	144.893400	216783.040245	53020.883130
205	269953.759296	137.693700	216793.007402	53023.058194
206	269958.456885	130.849316	216802.481835	53025.125734
207	269962.924034	124.339907	216811.492138	53027.091990
208	269967.173937	118.146752	216820.064507	53028.962678
209	269971.214924	112.256973	216828.216352	53030.741599
210	269975.055762	106.657719	216835.965419	53032.432624
211	269978.705267	101.336190	216843.329451	53034.039626
212	269982.172056	96.279883	216850.325786	53035.566387
213	269985.464554	91.476589	216856.971361	53037.016605
214	269988.590991	86.914396	216863.282708	53038.393887
215	269991.559399	82.581688	216869.275959	53039.701752
216	269994.377618	78.467146	216874.966839	53040.943633
217	269997.053292	74.559746	216880.370672	53042.122874
218	269999.593870	70.848761	216885.502378	53043.242731
219	270002.006607	67.323759	216890.376477	53044.306372
220	270004.298561	63.974605	216895.007081	53045.316876
221	270006.476597	60.791459	216899.407902	53046.277237
222	270008.547385	57.764779	216903.592248	53047.190358
223	270010.517331	54.885399	216907.572903	53048.059028
224	270012.390872	52.146707	216911.358937	53048.885228
225	270014.171818	49.543051	216914.958116	53049.670652
226	270015.864215	47.068526	216918.378607	53050.417082
227	270017.472019	44.717361	216921.628397	53051.126261
228	270018.999100	42.483920	216924.715288	53051.799892
229	270020.449237	40.362697	216927.646902	53052.439638
230	270021.826122	38.348322	216930.430678	53053.047122
231	270023.133356	36.435555	216933.073872	53053.623928
232	270024.374453	34.619293	216935.583560	53054.171600
233	270025.552837	32.894562	216937.966634	53054.691641
234	270026.671844	31.256523	216940.229804	53055.185517
235	270027.734720	29.700470	216942.379599	53055.654652
236	270028.744625	28.221830	216944.422364	53056.100431
237	270029.704626	26.816163	216946.364265	53056.524198
238	270030.617705	25.479163	216948.211282	53056.927260
239	270031.486306	24.207256	216949.968356	53057.310694
240	270032.312076	22.997981	216951.638859	53057.675236
241	270033.096870	21.848625	216953.226540	53058.021705
242	270033.842506	20.756531	216954.735073	53058.350901
243	270034.550760	19.719102	216956.168048	53058.663610
244	270035.223367	18.733800	216957.528972	53058.960595
245	270035.862024	17.798149	216958.821271	53059.242604
246	270036.468385	16.909733	216960.048285	53059.510367
247	270037.044065	16.066194	216961.213277	53059.764595
248	270037.590639	15.265236	216962.319422	53060.005981
249	270038.109640	14.504624	216963.369815	53060.235201
250	270038.602561	13.782181	216964.367468	53060.452912
251	270039.070855	13.095790	216965.315312	53060.659753
252	270039.515935	12.443397	216966.216192	53060.856346
253	270039.939172	11.823005	216967.072873	53061.043294
254	270040.341826	11.232777	216967.887897	53061.221151
255	270040.724695	10.671531	216968.662892	53061.390273
256	270041.088606	10.138053	216969.399529	53061.551024
257	270041.434391	9.631121	216970.099497	53061.703773
258	270041.762868	9.149542	216970.764446	53061.848880
259	270042.074833	8.692147	216971.395989	53061.986697
260	270042.371066	8.257796	216971.995701	53062.117568
261	270042.652326	7.845377	216972.565120	53062.241829
262	270042.919355	7.453803	216973.105746	53062.359806
263	270043.172878	7.082017	216973.619042	53062.471819
264	270043.413599	6.728988	216974.106433	53062.578179
265	270043.642205	6.393710	216974.569306	53062.679188
266	270043.859364	6.075209	216975.009013	53062.775143
267	270044.065727	5.772534	216975.426865	53062.866328
268	270044.261924	5.484764	216975.824138	53062.953022
269	270044.448563	5.211009	216976.202061	53063.035493
270	270044.626074	4.950641	216976.561502	53063.113931
271	270044.794814	4.703131	216976.903188	53063.188495
272	270044.955166	4.467919	216977.227894	53063.259353
273	270045.107504	4.244454	216977.536378	53063.326672
274	270045.252195	4.032202	216977.829381	53063.390612
275	270045.389596	3.830636	216978.107628	53063.451332
276	270045.520058	3.639246	216978.371826	53063.508986
277	270045.643920	3.457531	216978.622664	53063.563725
278	270045.761515	3.285005	216978.860815	53063.615695
279	270045.873168	3.121192	216979.086936	53063.665039
280	270045.979193	2.965631	216979.301665	53063.711898
281	270046.079900	2.817870	216979.505623	53063.756407
282	270046.175586	2.677474	216979.699416	53063.798697
283	270046.266542	2.544015	216979.883631	53063.838897
284	270046.353050	2.417082	216980.058838	53063.877131
285	270046.435346	2.296329	216980.225514	53063.913503
286	270046.513585	2.181527	216980.383975	53063.948083
287	270046.587943	2.072418	216980.534577	53063.980948
288	270046.658591	1.968751	216980.677667	53064.012174
289	270046.725698	1.870279	216980.813585	53064.041834
290	270046.789428	1.776760	216980.942666	53064.070002
291	270046.849941	1.687960	216981.065232	53064.096749
292	270046.907395	1.603648	216981.181603	53064.122144
293	270046.961941	1.523601	216981.292086	53064.146254
294	270047.013729	1.447600	216981.396984	53064.169145
295	270047.062905	1.375433	216981.496591	53064.190882
296	270047.109609	1.306891	216981.591192	53064.211526
297	270047.153979	1.241774	216981.681066	53064.231138
298	270047.196149	1.179885	216981.766484	53064.249779
299	270047.236248	1.121035	216981.847709	53064.267504
300	270047.274397	1.065047	216981.924983	53064.284367
301	270047.310673	1.011808	216981.998463	53064.300402
302	270047.345152	0.961204	216982.068305	53064.315643
303	270047.377915	0.913120	216982.134670	53064.330125
304	270047.409038	0.867441	216982.197714	53064.343883
305	270047.438597	0.824058	216982.257589	53064.356949
306	270047.466665	0.782862	216982.314446	53064.369357
307	270047.493315	0.743748	216982.368430	53064.381137
308	270047.518616	0.706613	216982.419682	53064.392321
309	270047.542638	0.671355	216982.468342	53064.402940
310	270047.565446	0.637878	216982.514546	53064.413023
311	270047.587106	0.606085	216982.558423	53064.422598
312	270047.607682	0.575884	216982.600104	53064.431694
313	270047.627234	0.547186	216982.639712	53064.440337
314	270047.645823	0.519901	216982.677367	53064.448554
315	270047.663506	0.493946	216982.713188	53064.456371
316	270047.680324	0.469260	216982.747258	53064.463806
317	270047.696312	0.445793	216982.779645	53064.470874
318	270047.711505	0.423492	216982.810423	53064.477590
319	270047.725939	0.402305	216982.839663	53064.483971
320	270047.739648	0.382182	216982.867435	53064.490031
321	270047.752667	0.363072	216982.893808	53064.495787
322	270047.765029	0.344927	216982.918850	53064.501251
323	270047.776765	0.327700	216982.942625	53064.506440
324	270047.787907	0.311345	216982.965197	53064.511365
325	270047.798486	0.295816	216982.986628	53064.516042
326	270047.808532	0.281069	216983.006979	53064.520483
327	270047.818074	0.267063	216983.026310	53064.524702
328	270047.827140	0.253755	216983.044676	53064.528709
329	270047.835758	0.241105	216983.062134	53064.532519
330	270047.843954	0.229073	216983.078738	53064.536143
331	270047.851751	0.217628	216983.094533	53064.539590
332	270047.859164	0.206746	216983.109551	53064.542867
333	270047.866209	0.196404	216983.123823	53064.545981
334	270047.872903	0.186578	216983.137384	53064.548941
335	270047.879261	0.177245	216983.150265	53064.551752
336	270047.885300	0.168380	216983.162498	53064.554421
337	270047.891033	0.159964	216983.174114	53064.556956
338	270047.896477	0.151972	216983.185142	53064.559363
339	270047.901645	0.144386	216983.195613	53064.561647
340	270047.906552	0.137182	216983.205553	53064.563817
341	270047.911212	0.130342	216983.214993	53064.565877
342	270047.915637	0.123846	216983.223958	53064.567833
343	270047.919841	0.117675	216983.232474	53064.569692
344	270047.923836	0.111810	216983.240569	53064.571458
345	270047.927636	0.106233	216983.248266	53064.573137
346	270047.931250	0.100927	216983.255588	53064.574735
347	270047.934687	0.095881	216983.262551	53064.576255
348	270047.937954	0.091086	216983.269169	53064.577699
349	270047.941058	0.086529	216983.275458	53064.579071
350	270047.944007	0.082200	216983.281432	53064.580375
351	270047.946808	0.078088	216983.287106	53064.581613
352	270047.949467	0.074184	216983.292494	53064.582789
353	270047.951992	0.070477	216983.297610	53064.583905
354	270047.954390	0.066958	216983.302466	53064.584965
355	270047.956666	0.063617	216983.307077	53064.585972
356	270047.958827	0.060444	216983.311456	53064.586927
357	270047.960879	0.057431	216983.315613	53064.587834
358	270047.962829	0.054569	216983.319563	53064.588696
359	270047.964681	0.051850	216983.323316	53064.589515
360	270047.966442	0.049264	216983.326884	53064.590294
361	270047.968118	0.046805	216983.330278	53064.591035
362	270047.969711	0.044466	216983.333506	53064.591739
363	270047.971226	0.042242	216983.336575	53064.592409
364	270047.972665	0.040129	216983.339492	53064.593045
365	270047.974033	0.038121	216983.342262	53064.593650
366	270047.975332	0.036214	216983.344894	53064.594224
367	270047.976565	0.034403	216983.347393	53064.594769
368	270047.977737	0.032684	216983.349766	53064.595287
369	270047.978849	0.031051	216983.352019	53064.595779
370	270047.979904	0.029501	216983.354158	53064.596246
371	270047.980907	0.028030	216983.356188	53064.596689
372	270047.981859	0.026632	216983.358117	53064.597110
373	270047.982763	0.025305	216983.359948	53064.597509
374	270047.983622	0.024044	216983.361689	53064.597889
375	270047.984438	0.022846	216983.363343	53064.598250
376	270047.985215	0.021706	216983.364916	53064.598593
377	270047.985954	0.020621	216983.366413	53064.598920
378	270047.986656	0.019590	216983.367836	53064.599230
379	270047.987323	0.018610	216983.369188	53064.599526
380	270047.987958	0.017679	216983.370473	53064.599806
381	270047.988560	0.016794	216983.371693	53064.600072
382	270047.989132	0.015955	216983.372853	53064.600325
383	270047.989676	0.015157	216983.373953	53064.600565
384	270047.990191	0.014400	216983.374998	53064.600793
385	270047.990681	0.013681	216983.375990	53064.601010
386	270047.991146	0.012998	216983.376932	53064.601216
387	270047.991587	0.012350	216983.377827	53064.601411
388	270047.992007	0.011735	216983.378676	53064.601596
389	270047.992405	0.011150	216983.379483	53064.601772
390	270047.992784	0.010594	216983.380250	53064.601940
391	270047.993144	0.010066	216983.380979	53064.602099
392	270047.993486	0.009563	216983.381673	53064.602250
393	270047.993812	0.009085	216983.382333	53064.602394
394	270047.994121	0.008631	216983.382960	53064.602531
395	270047.994415	0.008199	216983.383556	53064.602661
396	270047.994695	0.007789	216983.384122	53064.602784
397	270047.994960	0.007399	216983.384659	53064.602902
398	270047.995212	0.007029	216983.385170	53064.603013
399	270047.995451	0.006678	216983.385655	53064.603119
400	270047.995678	0.006344	216983.386115	53064.603219
401	270047.995894	0.006028	216983.386552	53064.603315
402	270047.996099	0.005727	216983.386967	53064.603405
403	270047.996293	0.005442	216983.387361	53064.603491
404	270047.996478	0.005170	216983.387735	53064.603573
405	270047.996654	0.004913	216983.388090	53064.603650
406	270047.996820	0.004668	216983.388428	53064.603724
407	270047.996979	0.004435	216983.388750	53064.603794
408	270047.997130	0.004213	216983.389056	53064.603861
409	270047.997274	0.004002	216983.389347	53064.603925
410	270047.997410	0.003802	216983.389623	53064.603985
411	270047.997540	0.003612	216983.389885	53064.604042
412	270047.997663	0.003431	216983.390135	53064.604097
413	270047.997780	0.003260	216983.390372	53064.604148
414	270047.997891	0.003097	216983.390596	53064.604197
415	270047.997996	0.002942	216983.390810	53064.604244
416	270047.998096	0.002795	216983.391013	53064.604288
417	270047.998191	0.002656	216983.391205	53064.604330
418	270047.998281	0.002523	216983.391388	53064.604370
419	270047.998367	0.002398	216983.391561	53064.604408
420	270047.998448	0.002278	216983.391726	53064.604444
421	270047.998526	0.002165	216983.391883	53064.604478
422	270047.998599	0.002057	216983.392032	53064.604511
423	270047.998669	0.001954	216983.392174	53064.604542
424	270047.998736	0.001856	216983.392309	53064.604571
425	270047.998799	0.001763	216983.392437	53064.604599
426	270047.998859	0.001675	216983.392558	53064.604626
427	270047.998916	0.001591	216983.392674	53064.604651
428	270047.998970	0.001512	216983.392784	53064.604675
429	270047.999022	0.001436	216983.392888	53064.604697
430	270047.999071	0.001364	216983.392987	53064.604719
431	270047.999117	0.001296	216983.393081	53064.604740
432	270047.999161	0.001232	216983.393170	53064.604759
433	270047.999203	0.001170	216983.393255	53064.604778
434	270047.999243	0.001112	216983.393336	53064.604795
435	270047.999280	0.001056	216983.393412	53064.604812
436	270047.999316	0.001004	216983.393485	53064.604828
437	270047.999350	0.000954	216983.393554	53064.604843
438	270047.999383	0.000906	216983.393620	53064.604857
439	270047.999414	0.000861	216983.393682	53064.604871
440	270047.999443	0.000818	216983.393742	53064.604884
441	270047.999471	0.000777	216983.393798	53064.604896
442	270047.999497	0.000738	216983.393852	53064.604908
443	270047.999522	0.000701	216983.393903	53064.604919
444	270047.999546	0.000666	216983.393951	53064.604929
445	270047.999569	0.000633	216983.393997	53064.604939
446	270047.999591	0.000601	216983.394040	53064.604949
447	270047.999611	0.000571	216983.394082	53064.604958
448	270047.999630	0.000543	216983.394121	53064.604967
449	270047.999649	0.000516	216983.394159	53064.604975
450	270047.999666	0.000490	216983.394194	53064.604982
451	270047.999683	0.000465	216983.394228	53064.604990
452	270047.999699	0.000442	216983.394260	53064.604997
453	270047.999714	0.000420	216983.394290	53064.605003
454	270047.999728	0.000399	216983.394319	53064.605010
455	270047.999742	0.000379	216983.394347	53064.605016
456	270047.999755	0.000360	216983.394373	53064.605021
457	270047.999767	0.000342	216983.394398	53064.605027
458	270047.999779	0.000325	216983.394421	53064.605032
459	270047.999790	0.000309	216983.394444	53064.605037
460	270047.999800	0.000293	216983.394465	53064.605042
461	270047.999810	0.000279	216983.394485	53064.605046
462	270047.999820	0.000265	216983.394505	53064.605050
463	270047.999829	0.000252	216983.394523	53064.605054
464	270047.999837	0.000239	216983.394540	53064.605058
465	270047.999845	0.000227	216983.394557	53064.605062
466	270047.999853	0.000216	216983.394572	53064.605065
467	270047.999860	0.000205	216983.394587	53064.605068
468	270047.999867	0.000195	216983.394601	53064.605071
469	270047.999874	0.000185	216983.394615	53064.605074
470	270047.999880	0.000176	216983.394627	53064.605077
471	270047.999886	0.000167	216983.394639	53064.605080
472	270047.999892	0.000159	216983.394651	53064.605082
473	270047.999897	0.000151	216983.394662	53064.605085
474	270047.999902	0.000143	216983.394672	53064.605087
475	270047.999907	0.000136	216983.394682	53064.605089
476	270047.999912	0.000129	216983.394692	53064.605091
477	270047.999916	0.000123	216983.394701	53064.605093
478	270047.999921	0.000117	216983.394709	53064.605095
479	270047.999925	0.000111	216983.394717	53064.605097
480	270047.999928	0.000105	216983.394725	53064.605098
481	270047.999932	0.000100	216983.394732	53064.605100
482	270047.999935	0.000095	216983.394739	53064.605101
483	270047.999938	0.000090	216983.394745	53064.605103
484	270047.999942	0.000086	216983.394752	53064.605104
485	270047.999944	0.000082	216983.394757	53064.605105
486	270047.999947	0.000078	216983.394763	53064.605107
487	270047.999950	0.000074	216983.394768	53064.605108
488	270047.999952	0.000070	216983.394773	53064.605109
489	270047.999955	0.000066	216983.394778	53064.605110
490	270047.999957	0.000063	216983.394783	53064.605111
491	270047.999959	0.000060	216983.394787	53064.605112
492	270047.999961	0.000057	216983.394791	53064.605113
493	270047.999963	0.000054	216983.394795	53064.605114
494	270047.999965	0.000051	216983.394799	53064.605114
495	270047.999967	0.000049	216983.394803	53064.605115
496	270047.999968	0.000046	216983.394806	53064.605116
497	270047.999970	0.000044	216983.394809	53064.605117
498	270047.999971	0.000042	216983.394812	53064.605117
499	270047.999973	0.000040	216983.394815	53064.605118
500	270047.999974	0.000038	216983.394818	53064.605119
