day	sum	infected	cured	deceased
127	26092.800000	736.569124	24822.589113	533.641762
128	26092.800000	697.430965	24861.190504	534.178531
129	26092.800000	660.397499	24897.716067	534.686435
130	26092.800000	625.353852	24932.279099	535.167048
131	26092.800000	592.188398	24964.989699	535.621903
132	26092.800000	560.792753	24995.954762	536.052486
133	26092.800000	531.061780	25025.277983	536.460238
134	26092.800000	502.893588	25053.059855	536.846557
135	26092.800000	476.189736	25079.397472	537.212793
136	26092.800000	450.875549	25104.364482	537.559970
137	26092.800000	426.892502	25128.018607	537.888890
138	26092.800000	404.178391	25150.421201	538.200408
139	26092.800000	382.672507	25171.632138	538.495355
140	26092.800000	362.315638	25191.709818	538.774544
141	26092.800000	343.050067	25210.711168	539.038766
142	26092.800000	324.819571	25228.691637	539.288792
143	26092.800000	307.569428	25245.705200	539.525373
144	26092.800000	291.246406	25261.804356	539.749239
145	26092.800000	275.798772	25277.040130	539.961099
146	26092.800000	261.176288	25291.462071	540.161642
147	26092.800000	247.330212	25305.118252	540.351537
148	26092.800000	234.213297	25318.055271	540.531432
149	26092.800000	221.779794	25330.318253	540.701954
150	26092.800000	209.991579	25341.944795	540.863626
151	26092.800000	198.821961	25352.961225	541.016814
152	26092.800000	188.242356	25363.395734	541.161910
153	26092.800000	178.224826	25373.275877	541.299298
154	26092.800000	168.742097	25382.628552	541.429351
155	26092.800000	159.767562	25391.480004	541.552434
156	26092.800000	151.275276	25399.855820	541.668903
157	26092.800000	143.239961	25407.780934	541.779106
158	26092.800000	135.637000	25415.279622	541.883378
159	26092.800000	128.442445	25422.375506	541.982049
160	26092.800000	121.633007	25429.091554	542.075439
161	26092.800000	115.186067	25435.450076	542.163857
162	26092.800000	109.079667	25441.472729	542.247604
163	26092.800000	103.292515	25447.180512	542.326974
164	26092.800000	97.804845	25452.592919	542.402235
165	26092.800000	92.603875	25457.722560	542.473565
166	26092.800000	87.676921	25462.581942	542.541137
167	26092.800000	83.011133	25467.183740	542.605127
168	26092.800000	78.593965	25471.540327	542.665707
169	26092.800000	74.413173	25475.663782	542.723046
170	26092.800000	70.456814	25479.565880	542.777306
171	26092.800000	66.713252	25483.258100	542.828648
172	26092.800000	63.171153	25486.751620	542.877227
173	26092.800000	59.819484	25490.057322	542.923194
174	26092.800000	56.647519	25493.185785	542.966697
175	26092.800000	53.644831	25496.147291	543.007878
176	26092.800000	50.801300	25498.951824	543.046876
177	26092.800000	48.107106	25501.609068	543.083826
178	26092.800000	45.552752	25504.128389	543.118858
179	26092.800000	43.131124	25506.516806	543.152070
180	26092.800000	40.836740	25508.779723	543.183537
181	26092.800000	38.663689	25510.922972	543.213340
182	26092.800000	36.606198	25512.952244	543.241558
183	26092.800000	34.658636	25514.873096	543.268268
184	26092.800000	32.815504	25516.690950	543.293546
185	26092.800000	31.071445	25518.411089	543.317465
186	26092.800000	29.421240	25520.038662	543.340097
187	26092.800000	27.859807	25521.578681	543.361512
188	26092.800000	26.382203	25523.036020	543.381777
189	26092.800000	24.983622	25524.415420	543.400958
190	26092.800000	23.659396	25525.721484	543.419119
191	26092.800000	22.404997	25526.958679	543.436323
192	26092.800000	21.216034	25528.131336	543.452630
193	26092.800000	20.088609	25529.243299	543.468092
194	26092.800000	19.020223	25530.297033	543.482744
195	26092.800000	18.008194	25531.295181	543.496624
196	26092.800000	17.049869	25532.240363	543.509767
197	26092.800000	16.142655	25533.135135	543.522209
198	26092.800000	15.284022	25533.981992	543.533985
199	26092.800000	14.471505	25534.783366	543.545129
200	26092.800000	13.702699	25535.541628	543.555673
201	26092.800000	12.975265	25536.259086	543.565649
202	26092.800000	12.286924	25536.937987	543.575090
203	26092.800000	11.635462	25537.580514	543.584024
204	26092.800000	11.018727	25538.188791	543.592483
205	26092.800000	10.434630	25538.764877	543.600493
206	26092.800000	9.881145	25539.310771	543.608084
207	26092.800000	9.356337	25539.828381	543.615282
208	26092.800000	8.858870	25540.319026	543.622105
209	26092.800000	8.387576	25540.783856	543.628568
210	26092.800000	7.941234	25541.224077	543.634690
211	26092.800000	7.518651	25541.640864	543.640485
212	26092.800000	7.118663	25542.035366	543.645971
213	26092.800000	6.740136	25542.408702	543.651162
214	26092.800000	6.381962	25542.761964	543.656075
215	26092.800000	6.043063	25543.096215	543.660723
216	26092.800000	5.722391	25543.412489	543.665121
217	26092.800000	5.418924	25543.711793	543.669282
218	26092.800000	5.131671	25543.995107	543.673222
219	26092.800000	4.859669	25544.263378	543.676952
220	26092.800000	4.601983	25544.517530	543.680487
221	26092.800000	4.357707	25544.758456	543.683837
222	26092.800000	4.126090	25544.986897	543.687013
223	26092.800000	3.906625	25545.203352	543.690023
224	26092.800000	3.698750	25545.408376	543.692874
225	26092.800000	3.501918	25545.602509	543.695574
226	26092.800000	3.315592	25545.786279	543.698129
227	26092.800000	3.139251	25545.960201	543.700548
228	26092.800000	2.972385	25546.124779	543.702836
229	26092.800000	2.814498	25546.280501	543.705001
230	26092.800000	2.665105	25546.427845	543.707050
231	26092.800000	2.523738	25546.567273	543.708989
232	26092.800000	2.389938	25546.699238	543.710824
233	26092.800000	2.263262	25546.824176	543.712561
234	26092.800000	2.143279	25546.942514	543.714207
235	26092.800000	2.029570	25547.054663	543.715767
236	26092.800000	1.921747	25547.161008	543.717245
237	26092.800000	1.819556	25547.261798	543.718647
238	26092.800000	1.722747	25547.357278	543.719974
239	26092.800000	1.631070	25547.447698	543.721232
240	26092.800000	1.544278	25547.533300	543.722422
241	26092.800000	1.462130	25547.614322	543.723549
242	26092.800000	1.384391	25547.690994	543.724615
243	26092.800000	1.310834	25547.763543	543.725624
244	26092.800000	1.241235	25547.832187	543.726578
245	26092.800000	1.175378	25547.897141	543.727482
246	26092.800000	1.113052	25547.958612	543.728336
247	26092.800000	1.054053	25548.016802	543.729145
248	26092.800000	0.998181	25548.071907	543.729912
249	26092.800000	0.945245	25548.124118	543.730638
250	26092.800000	0.895056	25548.173618	543.731326
251	26092.800000	0.847475	25548.220546	543.731979
252	26092.800000	0.802394	25548.265010	543.732597
253	26092.800000	0.759696	25548.307122	543.733182
254	26092.800000	0.719268	25548.346995	543.733737
255	26092.800000	0.681001	25548.384737	543.734262
256	26092.800000	0.644785	25548.420456	543.734758
257	26092.800000	0.610516	25548.454256	543.735228
258	26092.800000	0.578091	25548.486236	543.735673
259	26092.800000	0.547410	25548.516496	543.736094
260	26092.800000	0.518377	25548.545131	543.736492
261	26092.800000	0.490897	25548.572235	543.736869
262	26092.800000	0.464877	25548.597897	543.737226
263	26092.800000	0.440230	25548.622206	543.737564
264	26092.800000	0.416869	25548.645247	543.737884
265	26092.800000	0.394717	25548.667095	543.738188
266	26092.800000	0.373725	25548.687799	543.738476
267	26092.800000	0.353840	25548.707412	543.738749
268	26092.800000	0.335010	25548.725983	543.739007
269	26092.800000	0.317184	25548.743565	543.739251
270	26092.800000	0.300313	25548.760205	543.739483
271	26092.800000	0.284348	25548.775951	543.739702
272	26092.800000	0.269241	25548.790850	543.739909
273	26092.800000	0.254948	25548.804947	543.740105
274	26092.800000	0.241423	25548.818287	543.740290
275	26092.800000	0.228622	25548.830912	543.740466
276	26092.800000	0.216504	25548.842864	543.740632
277	26092.800000	0.205027	25548.854183	543.740790
278	26092.800000	0.194152	25548.864909	543.740939
279	26092.800000	0.183841	25548.875079	543.741080
280	26092.800000	0.174066	25548.884720	543.741214
281	26092.800000	0.164806	25548.893853	543.741341
282	26092.800000	0.156036	25548.902503	543.741462
283	26092.800000	0.147733	25548.910692	543.741575
284	26092.800000	0.139873	25548.918444	543.741683
285	26092.800000	0.132436	25548.925779	543.741785
286	26092.800000	0.125398	25548.932721	543.741882
287	26092.800000	0.118739	25548.939288	543.741973
288	26092.800000	0.112438	25548.945503	543.742059
289	26092.800000	0.106475	25548.951384	543.742141
290	26092.800000	0.100831	25548.956951	543.742219
291	26092.800000	0.095486	25548.962222	543.742292
292	26092.800000	0.090423	25548.967215	543.742361
293	26092.800000	0.085624	25548.971949	543.742427
294	26092.800000	0.081073	25548.976438	543.742490
295	26092.800000	0.076761	25548.980691	543.742549
296	26092.800000	0.072676	25548.984719	543.742605
297	26092.800000	0.068809	25548.988534	543.742658
298	26092.800000	0.065147	25548.992145	543.742708
299	26092.800000	0.061683	25548.995562	543.742756
300	26092.800000	0.058404	25548.998796	543.742801
301	26092.800000	0.055301	25549.001856	543.742843
302	26092.800000	0.052366	25549.004751	543.742883
303	26092.800000	0.049588	25549.007490	543.742921
304	26092.800000	0.046959	25549.010083	543.742957
305	26092.800000	0.044470	25549.012538	543.742992
306	26092.800000	0.042113	25549.014863	543.743024
307	26092.800000	0.039879	25549.017067	543.743055
308	26092.800000	0.037760	25549.019156	543.743084
309	26092.800000	0.035752	25549.021137	543.743111
310	26092.800000	0.033850	25549.023013	543.743137
311	26092.800000	0.032049	25549.024790	543.743162
312	26092.800000	0.030343	25549.026472	543.743185
313	26092.800000	0.028729	25549.028063	543.743207
314	26092.800000	0.027202	25549.029570	543.743228
315	26092.800000	0.025756	25549.030996	543.743248
316	26092.800000	0.024389	25549.032344	543.743267
317	26092.800000	0.023095	25549.033621	543.743285
318	26092.800000	0.021870	25549.034828	543.743302
319	26092.800000	0.020711	25549.035972	543.743317
320	26092.800000	0.019613	25549.037055	543.743333
321	26092.800000	0.018573	25549.038080	543.743347
322	26092.800000	0.017587	25549.039053	543.743360
323	26092.800000	0.016652	25549.039975	543.743373
324	26092.800000	0.015766	25549.040849	543.743385
325	26092.800000	0.014927	25549.041676	543.743397
326	26092.800000	0.014133	25549.042460	543.743408
327	26092.800000	0.013381	25549.043201	543.743418
328	26092.800000	0.012669	25549.043903	543.743428
329	26092.800000	0.011996	25549.044567	543.743437
330	26092.800000	0.011359	25549.045196	543.743446
331	26092.800000	0.010756	25549.045790	543.743454
332	26092.800000	0.010185	25549.046353	543.743462
333	26092.800000	0.009645	25549.046885	543.743469
334	26092.800000	0.009134	25549.047390	543.743476
335	26092.800000	0.008650	25549.047867	543.743483
336	26092.800000	0.008191	25549.048320	543.743489
337	26092.800000	0.007756	25549.048749	543.743495
338	26092.800000	0.007343	25549.049156	543.743501
339	26092.800000	0.006953	25549.049541	543.743506
340	26092.800000	0.006583	25549.049906	543.743511
341	26092.800000	0.006232	25549.050252	543.743516
342	26092.800000	0.005901	25549.050579	543.743521
343	26092.800000	0.005587	25549.050888	543.743525
344	26092.800000	0.005290	25549.051181	543.743529
345	26092.800000	0.005009	25549.051458	543.743533
346	26092.800000	0.004744	25549.051720	543.743536
347	26092.800000	0.004492	25549.051968	543.743540
348	26092.800000	0.004254	25549.052203	543.743543
349	26092.800000	0.004029	25549.052425	543.743546
350	26092.800000	0.003815	25549.052636	543.743549
351	26092.800000	0.003612	25549.052836	543.743552
352	26092.800000	0.003420	25549.053025	543.743555
353	26092.800000	0.003238	25549.053205	543.743557
354	26092.800000	0.003066	25549.053375	543.743559
355	26092.800000	0.002903	25549.053536	543.743562
356	26092.800000	0.002748	25549.053688	543.743564
357	26092.800000	0.002602	25549.053832	543.743566
358	26092.800000	0.002464	25549.053968	543.743568
359	26092.800000	0.002333	25549.054098	543.743569
360	26092.800000	0.002209	25549.054220	543.743571
361	26092.800000	0.002092	25549.054335	543.743573
362	26092.800000	0.001981	25549.054445	543.743574
363	26092.800000	0.001876	25549.054548	543.743576
364	26092.800000	0.001777	25549.054646	543.743577
365	26092.800000	0.001682	25549.054739	543.743578
366	26092.800000	0.001593	25549.054827	543.743580
367	26092.800000	0.001508	25549.054911	543.743581
368	26092.800000	0.001428	25549.054990	543.743582
369	26092.800000	0.001352	25549.055065	543.743583
370	26092.800000	0.001280	25549.055136	543.743584
371	26092.800000	0.001212	25549.055203	543.743585
372	26092.800000	0.001148	25549.055267	543.743586
373	26092.800000	0.001087	25549.055327	543.743587
374	26092.800000	0.001029	25549.055384	543.743587
375	26092.800000	0.000974	25549.055438	543.743588
376	26092.800000	0.000923	25549.055489	543.743589
377	26092.800000	0.000874	25549.055537	543.743590
378	26092.800000	0.000827	25549.055582	543.743590
379	26092.800000	0.000784	25549.055626	543.743591
380	26092.800000	0.000742	25549.055667	543.743591
381	26092.800000	0.000702	25549.055706	543.743592
382	26092.800000	0.000665	25549.055743	543.743592
383	26092.800000	0.000630	25549.055778	543.743593
384	26092.800000	0.000596	25549.055811	543.743593
385	26092.800000	0.000564	25549.055842	543.743594
386	26092.800000	0.000534	25549.055871	543.743594
387	26092.800000	0.000506	25549.055899	543.743595
388	26092.800000	0.000479	25549.055926	543.743595
389	26092.800000	0.000454	25549.055951	543.743595
390	26092.800000	0.000430	25549.055975	543.743596
391	26092.800000	0.000407	25549.055997	543.743596
392	26092.800000	0.000385	25549.056018	543.743596
393	26092.800000	0.000365	25549.056039	543.743596
394	26092.800000	0.000346	25549.056058	543.743597
395	26092.800000	0.000327	25549.056076	543.743597
396	26092.800000	0.000310	25549.056093	543.743597
397	26092.800000	0.000293	25549.056109	543.743597
398	26092.800000	0.000278	25549.056125	543.743598
399	26092.800000	0.000263	25549.056139	543.743598
400	26092.800000	0.000249	25549.056153	543.743598
401	26092.800000	0.000236	25549.056166	543.743598
402	26092.800000	0.000223	25549.056178	543.743598
403	26092.800000	0.000211	25549.056190	543.743599
404	26092.800000	0.000200	25549.056201	543.743599
405	26092.800000	0.000189	25549.056212	543.743599
406	26092.800000	0.000179	25549.056222	543.743599
407	26092.800000	0.000170	25549.056231	543.743599
408	26092.800000	0.000161	25549.056240	543.743599
409	26092.800000	0.000152	25549.056248	543.743599
410	26092.800000	0.000144	25549.056256	543.743600
411	26092.800000	0.000137	25549.056264	543.743600
412	26092.800000	0.000129	25549.056271	543.743600
413	26092.800000	0.000122	25549.056278	543.743600
414	26092.800000	0.000116	25549.056284	543.743600
415	26092.800000	0.000110	25549.056290	543.743600
416	26092.800000	0.000104	25549.056296	543.743600
417	26092.800000	0.000098	25549.056302	543.743600
418	26092.800000	0.000093	25549.056307	543.743600
419	26092.800000	0.000088	25549.056312	543.743600
420	26092.800000	0.000083	25549.056316	543.743600
421	26092.800000	0.000079	25549.056321	543.743600
422	26092.800000	0.000075	25549.056325	543.743600
423	26092.800000	0.000071	25549.056329	543.743601
424	26092.800000	0.000067	25549.056332	543.743601
425	26092.800000	0.000064	25549.056336	543.743601
426	26092.800000	0.000060	25549.056339	543.743601
427	26092.800000	0.000057	25549.056342	543.743601
428	26092.800000	0.000054	25549.056345	543.743601
429	26092.800000	0.000051	25549.056348	543.743601
430	26092.800000	0.000048	25549.056351	543.743601
431	26092.800000	0.000046	25549.056353	543.743601
432	26092.800000	0.000043	25549.056356	543.743601
433	26092.800000	0.000041	25549.056358	543.743601
434	26092.800000	0.000039	25549.056360	543.743601
435	26092.800000	0.000037	25549.056362	543.743601
436	26092.800000	0.000035	25549.056364	543.743601
437	26092.800000	0.000033	25549.056366	543.743601
438	26092.800000	0.000031	25549.056368	543.743601
439	26092.800000	0.000030	25549.056369	543.743601
440	26092.800000	0.000028	25549.056371	543.743601
441	26092.800000	0.000027	25549.056372	543.743601
442	26092.800000	0.000025	25549.056373	543.743601
443	26092.800000	0.000024	25549.056375	543.743601
444	26092.800000	0.000023	25549.056376	543.743601
445	26092.800000	0.000022	25549.056377	543.743601
446	26092.800000	0.000021	25549.056378	543.743601
447	26092.800000	0.000020	25549.056379	543.743601
448	26092.800000	0.000019	25549.056380	543.743601
449	26092.800000	0.000018	25549.056381	543.743601
450	26092.800000	0.000017	25549.056382	543.743601
451	26092.800000	0.000016	25549.056383	543.743601
452	26092.800000	0.000015	25549.056384	543.743601
453	26092.800000	0.000014	25549.056385	543.743601
454	26092.800000	0.000013	25549.056386	543.743601
455	26092.800000	0.000012	25549.056387	543.743601
456	26092.800000	0.000011	25549.056387	543.743601
457	26092.800000	0.000011	25549.056388	543.743601
458	26092.800000	0.000010	25549.056389	543.743601
459	26092.800000	0.000009	25549.056390	543.743601
460	26092.800000	0.000008	25549.056390	543.743601
461	26092.800000	0.000008	25549.056391	543.743601
462	26092.800000	0.000007	25549.056391	543.743601
463	26092.800000	0.000007	25549.056392	543.743601
464	26092.800000	0.000006	25549.056393	543.743601
465	26092.800000	0.000006	25549.056393	543.743601
466	26092.800000	0.000005	25549.056394	543.743601
467	26092.800000	0.000005	25549.056394	543.743601
468	26092.800000	0.000004	25549.056394	543.743601
469	26092.800000	0.000004	25549.056395	543.743601
470	26092.800000	0.000003	25549.056395	543.743601
471	26092.800000	0.000003	25549.056396	543.743601
472	26092.800000	0.000003	25549.056396	543.743601
473	26092.800000	0.000003	25549.056396	543.743601
474	26092.800000	0.000002	25549.056396	543.743601
475	26092.800000	0.000002	25549.056397	543.743601
476	26092.800000	0.000002	25549.056397	543.743601
477	26092.800000	0.000002	25549.056397	543.743601
478	26092.800000	0.000002	25549.056397	543.743601
479	26092.800000	0.000001	25549.056397	543.743601
480	26092.800000	0.000001	25549.056397	543.743601
481	26092.800000	0.000001	25549.056397	543.743601
482	26092.800000	0.000001	25549.056397	543.743601
483	26092.800000	0.000001	25549.056398	543.743601
484	26092.800000	0.000001	25549.056398	543.743601
485	26092.800000	0.000001	25549.056398	543.743601
486	26092.800000	0.000001	25549.056398	543.743601
487	26092.800000	0.000001	25549.056398	543.743601
488	26092.800000	0.000001	25549.056398	543.743601
489	26092.800000	0.000001	25549.056398	543.743601
490	26092.800000	0.000001	25549.056398	543.743601
491	26092.800000	0.000001	25549.056398	543.743601
492	26092.800000	0.000001	25549.056398	543.743601
493	26092.800000	0.000001	25549.056397	543.743601
494	26092.800000	0.000001	25549.056397	543.743601
495	26092.800000	0.000001	25549.056397	543.743601
496	26092.800000	0.000001	25549.056397	543.743601
497	26092.800000	0.000001	25549.056397	543.743601
498	26092.800000	0.000001	25549.056397	543.743601
499	26092.800000	0.000001	25549.056397	543.743601
500	26092.800000	0.000001	25549.056397	543.743601
501	26092.800000	0.000001	25549.056397	543.743601
502	26092.800000	0.000001	25549.056397	543.743601
503	26092.800000	0.000001	25549.056398	543.743601
504	26092.800000	0.000001	25549.056398	543.743601
505	26092.800000	0.000001	25549.056398	543.743601
506	26092.800000	0.000001	25549.056398	543.743601
507	26092.800000	0.000001	25549.056398	543.743601
508	26092.800000	0.000001	25549.056398	543.743601
509	26092.800000	0.000001	25549.056398	543.743601
510	26092.800000	0.000001	25549.056398	543.743601
511	26092.800000	0.000001	25549.056398	543.743601
512	26092.800000	0.000001	25549.056398	543.743601
513	26092.800000	0.000001	25549.056398	543.743601
514	26092.800000	0.000000	25549.056398	543.743601
515	26092.800000	0.000000	25549.056398	543.743601
516	26092.800000	0.000000	25549.056398	543.743601
517	26092.800000	0.000000	25549.056398	543.743601
518	26092.800000	0.000000	25549.056398	543.743601
519	26092.800000	0.000000	25549.056398	543.743601
520	26092.800000	0.000000	25549.056398	543.743601
521	26092.800000	0.000000	25549.056398	543.743601
522	26092.800000	0.000000	25549.056398	543.743601
523	26092.800000	0.000000	25549.056398	543.743601
524	26092.800000	0.000000	25549.056398	543.743601
525	26092.800000	0.000000	25549.056398	543.743601
526	26092.800000	0.000000	25549.056398	543.743601
527	26092.800000	0.000000	25549.056399	543.743601
528	26092.800000	0.000000	25549.056399	543.743601
529	26092.800000	0.000000	25549.056399	543.743601
530	26092.800000	0.000000	25549.056399	543.743601
531	26092.800000	0.000000	25549.056399	543.743601
532	26092.800000	0.000000	25549.056399	543.743601
533	26092.800000	0.000000	25549.056399	543.743601
534	26092.800000	0.000000	25549.056399	543.743601
535	26092.800000	0.000000	25549.056399	543.743601
536	26092.800000	0.000000	25549.056399	543.743601
537	26092.800000	0.000000	25549.056399	543.743601
538	26092.800000	0.000000	25549.056399	543.743601
539	26092.800000	0.000000	25549.056399	543.743601
540	26092.800000	0.000000	25549.056399	543.743601
541	26092.800000	0.000000	25549.056399	543.743601
542	26092.800000	0.000000	25549.056399	543.743601
543	26092.800000	0.000000	25549.056399	543.743601
544	26092.800000	0.000000	25549.056399	543.743601
545	26092.800000	0.000000	25549.056399	543.743601
546	26092.800000	0.000000	25549.056399	543.743601
547	26092.800000	0.000000	25549.056399	543.743601
548	26092.800000	0.000000	25549.056399	543.743601
549	26092.800000	0.000000	25549.056399	543.743601
550	26092.800000	0.000000	25549.056399	543.743601
551	26092.800000	0.000000	25549.056399	543.743601
552	26092.800000	0.000000	25549.056399	543.743601
553	26092.800000	0.000000	25549.056399	543.743601
554	26092.800000	0.000000	25549.056399	543.743601
555	26092.800000	0.000000	25549.056399	543.743601
556	26092.800000	0.000000	25549.056399	543.743601
557	26092.800000	0.000000	25549.056399	543.743601
558	26092.800000	0.000000	25549.056399	543.743601
559	26092.800000	0.000000	25549.056399	543.743601
560	26092.800000	0.000000	25549.056399	543.743601
561	26092.800000	0.000000	25549.056399	543.743601
562	26092.800000	0.000000	25549.056399	543.743601
563	26092.800000	0.000000	25549.056399	543.743601
564	26092.800000	0.000000	25549.056399	543.743601
565	26092.800000	0.000000	25549.056399	543.743601
566	26092.800000	0.000000	25549.056399	543.743601
567	26092.800000	0.000000	25549.056399	543.743601
568	26092.800000	0.000000	25549.056399	543.743601
569	26092.800000	0.000000	25549.056399	543.743601
570	26092.800000	0.000000	25549.056399	543.743601
571	26092.800000	0.000000	25549.056399	543.743601
572	26092.800000	0.000000	25549.056399	543.743601
573	26092.800000	0.000000	25549.056399	543.743601
574	26092.800000	0.000000	25549.056399	543.743601
575	26092.800000	0.000000	25549.056399	543.743601
576	26092.800000	0.000000	25549.056399	543.743601
577	26092.800000	0.000000	25549.056399	543.743601
578	26092.800000	0.000000	25549.056399	543.743601
579	26092.800000	0.000000	25549.056399	543.743601
580	26092.800000	0.000000	25549.056399	543.743601
581	26092.800000	0.000000	25549.056399	543.743601
