day	sum	infected	cured	deceased
148	47966.917087	14321.074368	33645.660166	0.182553
149	48366.980958	14317.817290	34048.978935	0.184733
150	48766.326111	14313.977576	34452.161623	0.186912
151	49164.953836	14309.582095	34855.182650	0.189091
152	49562.865423	14304.657297	35258.016857	0.191269
153	49960.062161	14299.211674	35660.657043	0.193445
154	50356.545336	14293.248767	36063.100949	0.195621
155	50752.316228	14286.778449	36465.339985	0.197795
156	51147.376115	14279.810618	36867.365529	0.199968
157	51541.726275	14272.355205	37269.168929	0.202140
158	51935.367980	14264.422167	37670.741503	0.204311
159	52328.302504	14256.021488	38072.074535	0.206480
160	52720.531115	14247.163185	38473.159282	0.208648
161	53112.055082	14237.857301	38873.986966	0.210815
162	53502.875670	14228.113907	39274.548783	0.212980
163	53892.994142	14217.943104	39674.835894	0.215144
164	54282.411759	14207.355022	40074.839431	0.217306
165	54671.129780	14196.359818	40474.550495	0.219467
166	55059.149461	14184.967679	40873.960156	0.221626
167	55446.472058	14173.188821	41273.059453	0.223783
168	55833.098821	14161.033487	41671.839395	0.225939
169	56219.031002	14148.511951	42070.290959	0.228093
170	56604.269848	14135.634512	42468.405091	0.230245
171	56988.816604	14122.411502	42866.172707	0.232395
172	57372.672515	14108.853279	43263.584693	0.234543
173	57755.838821	14094.970230	43660.631902	0.236690
174	58138.316761	14080.772771	44057.305157	0.238834
175	58520.107573	14066.271346	44453.595251	0.240976
176	58901.212491	14051.476429	44849.492945	0.243116
177	59281.632747	14036.398523	45244.988971	0.245254
178	59661.369572	14021.048156	45640.074027	0.247390
179	60040.424194	14005.435889	46034.738782	0.249523
180	60418.797839	13989.572309	46428.973876	0.251654
181	60796.491730	13973.468033	46822.769914	0.253783
182	61173.507089	13957.133706	47216.117474	0.255909
183	61549.845136	13940.580002	47609.007100	0.258033
184	61925.507086	13923.817624	48001.429309	0.260154
185	62300.494157	13906.857302	48393.374582	0.262273
186	62674.807559	13889.709796	48784.833374	0.264389
187	63048.448504	13872.385895	49175.796106	0.266502
188	63421.418200	13854.896416	49566.253171	0.268613
189	63793.717853	13837.252205	49956.194927	0.270721
190	64165.348667	13819.464136	50345.611705	0.272826
191	64536.311844	13801.543113	50734.493803	0.274928
192	64906.608583	13783.499732	51122.831824	0.277027
193	65276.240084	13765.324380	51510.636581	0.279123
194	65645.207542	13747.010261	51897.916064	0.281217
195	66013.512150	13728.560533	52284.668310	0.283307
196	66381.155096	13709.978362	52670.891339	0.285395
197	66748.137569	13691.266926	53056.583163	0.287480
198	67114.460754	13672.429410	53441.741783	0.289562
199	67480.125836	13653.469009	53826.365186	0.291641
200	67845.133995	13634.388928	54210.451350	0.293717
201	68209.486412	13615.192381	54593.998241	0.295791
202	68573.184264	13595.882591	54977.003812	0.297861
203	68936.228726	13576.462792	55359.466006	0.299929
204	69298.620973	13556.936226	55741.382754	0.301993
205	69660.362175	13537.306144	56122.751976	0.304055
206	70021.453502	13517.575807	56503.571581	0.306113
207	70381.896121	13497.748487	56883.839465	0.308169
208	70741.691197	13477.827463	57263.553513	0.310221
209	71100.839895	13457.816024	57642.711600	0.312271
210	71459.343374	13437.717469	58021.311588	0.314317
211	71817.202795	13417.535106	58399.351328	0.316361
212	72174.419315	13397.272254	58776.828660	0.318401
213	72530.994088	13376.932238	59153.741411	0.320439
214	72886.928267	13356.518396	59530.087398	0.322473
215	73242.223005	13336.034073	59905.864428	0.324504
216	73596.879449	13315.482624	60281.070292	0.326533
217	73950.898746	13294.867414	60655.702774	0.328558
218	74304.282043	13274.191818	61029.759645	0.330580
219	74657.030480	13253.459218	61403.238664	0.332599
220	75009.145200	13232.673007	61776.137578	0.334614
221	75360.627341	13211.836589	62148.454125	0.336627
222	75711.478039	13190.953374	62520.186029	0.338636
223	76061.698430	13170.026783	62891.331004	0.340643
224	76411.289646	13149.060248	63261.886753	0.342646
225	76760.252818	13128.057207	63631.850965	0.344646
226	77108.589074	13107.021111	64001.221320	0.346642
227	77456.299540	13085.955419	64369.995486	0.348636
228	77803.385343	13064.863597	64738.171119	0.350626
229	78149.847602	13043.749125	65105.745865	0.352613
230	78495.687440	13022.615488	65472.717355	0.354597
231	78840.905974	13001.466184	65839.083214	0.356577
232	79185.504322	12980.304609	66204.841158	0.358554
233	79529.483598	12959.127588	66569.995482	0.360528
234	79872.844915	12937.932859	66934.549557	0.362499
235	80215.589384	12916.721403	67298.503515	0.364466
236	80557.718110	12895.494198	67661.857481	0.366430
237	80899.232199	12874.252230	68024.611578	0.368391
238	81240.132755	12852.996485	68386.765921	0.370349
239	81580.420879	12831.727954	68748.320622	0.372303
240	81920.097671	12810.447630	69109.275787	0.374254
241	82259.164228	12789.156509	69469.631517	0.376202
242	82597.621647	12767.855592	69829.387908	0.378147
243	82935.471021	12746.545882	70188.545051	0.380088
244	83272.713443	12725.228384	70547.103033	0.382027
245	83609.350003	12703.904107	70905.061934	0.383961
246	83945.381788	12682.574065	71262.421830	0.385893
247	84280.809886	12661.239272	71619.182792	0.387822
248	84615.635380	12639.900747	71975.344886	0.389747
249	84949.859353	12618.559511	72330.908173	0.391669
250	85283.482887	12597.216591	72685.872708	0.393588
251	85616.507059	12575.873013	73040.238542	0.395503
252	85948.932946	12554.529809	73394.005721	0.397416
253	86280.761624	12533.188013	73747.174286	0.399325
254	86611.994165	12511.848663	74099.744271	0.401231
255	86942.631641	12490.512800	74451.715708	0.403133
256	87272.675121	12469.181467	74803.088622	0.405033
257	87602.125672	12447.855710	75153.863033	0.406929
258	87930.984360	12426.536581	75504.038957	0.408822
259	88259.252248	12405.225133	75853.616404	0.410711
260	88586.930398	12383.922421	76202.595380	0.412598
261	88914.019870	12362.629505	76550.975884	0.414481
262	89240.521721	12341.347448	76898.757912	0.416361
263	89566.437007	12320.077316	77245.941454	0.418238
264	89891.766783	12298.820178	77592.526494	0.420111
265	90216.512101	12277.577105	77938.513015	0.421981
266	90540.674010	12256.349173	78283.900989	0.423848
267	90864.253560	12235.137460	78628.690387	0.425712
268	91187.251796	12213.943049	78972.881175	0.427573
269	91509.669764	12192.767023	79316.473311	0.429430
270	91831.508505	12171.610470	79659.466751	0.431284
271	92152.769061	12150.474481	80001.861445	0.433135
272	92473.452471	12129.360115	80343.657373	0.434983
273	92793.559772	12108.266294	80684.856652	0.436827
274	93113.092002	12087.192235	81025.461098	0.438668
275	93432.050190	12066.138212	81365.471473	0.440506
276	93750.435369	12045.104497	81704.888532	0.442341
277	94068.248566	12024.091365	82043.713029	0.444172
278	94385.490809	12003.099091	82381.945718	0.446001
279	94702.163123	11982.127952	82719.587345	0.447826
280	95018.266530	11961.178226	83056.638656	0.449648
281	95333.802053	11940.250192	83393.100395	0.451467
282	95648.770712	11919.344128	83728.973301	0.453282
283	95963.173523	11898.460317	84064.258111	0.455095
284	96277.011505	11877.599041	84398.955560	0.456904
285	96590.285670	11856.760582	84733.066378	0.458710
286	96902.997033	11835.945225	85066.591295	0.460513
287	97215.146603	11815.153256	85399.531035	0.462312
288	97526.735390	11794.384960	85731.886321	0.464109
289	97837.764402	11773.640625	86063.657874	0.465902
290	98148.234643	11752.920541	86394.846410	0.467693
291	98458.147119	11732.224997	86725.452643	0.469480
292	98767.502831	11711.554283	87055.477284	0.471264
293	99076.302779	11690.908692	87384.921043	0.473045
294	99384.547963	11670.288517	87713.784623	0.474822
295	99692.239378	11649.694053	88042.068728	0.476597
296	99999.378020	11629.125594	88369.774058	0.478368
297	100305.964882	11608.583436	88696.901309	0.480137
298	100612.000956	11588.067878	89023.451176	0.481902
299	100917.487232	11567.579218	89349.424349	0.483664
300	101222.424696	11547.117756	89674.821518	0.485423
301	101526.814337	11526.683792	89999.643366	0.487179
302	101830.657137	11506.277629	90323.890577	0.488931
303	102133.954080	11485.899569	90647.563830	0.490681
304	102436.706147	11465.549917	90970.663802	0.492428
305	102738.914316	11445.228977	91293.191168	0.494171
306	103040.579566	11424.937057	91615.146597	0.495911
307	103341.702871	11404.674463	91936.530759	0.497649
308	103642.285205	11384.441504	92257.344318	0.499383
309	103942.327541	11364.238490	92577.587937	0.501114
310	104241.830849	11344.065732	92897.262276	0.502842
311	104540.796098	11323.923540	93216.367990	0.504567
312	104839.224253	11303.812218	93534.905747	0.506289
313	105137.116283	11283.731370	93852.876905	0.508008
314	105434.473149	11263.680700	94170.282725	0.509723
315	105731.295813	11243.660255	94487.124122	0.511436
316	106027.585234	11223.670079	94803.402008	0.513146
317	106323.342368	11203.710221	95119.117295	0.514852
318	106618.568172	11183.780727	95434.270889	0.516556
319	106913.263599	11163.881645	95748.863698	0.518257
320	107207.429603	11144.013023	96062.896625	0.519954
321	107501.067132	11124.174909	96376.370574	0.521649
322	107794.177137	11104.367353	96689.286444	0.523340
323	108086.760565	11084.590404	97001.645133	0.525029
324	108378.818361	11064.844111	97313.447537	0.526714
325	108670.351470	11045.128524	97624.694550	0.528397
326	108961.360834	11025.443695	97935.387063	0.530076
327	109251.847394	11005.789674	98245.525968	0.531752
328	109541.812089	10986.166513	98555.112150	0.533426
329	109831.255857	10966.574264	98864.146496	0.535096
330	110120.179633	10947.012979	99172.629890	0.536764
331	110408.584352	10927.482711	99480.563212	0.538429
332	110696.470946	10907.983513	99787.947342	0.540090
333	110983.840346	10888.515439	100094.783157	0.541749
334	111270.693481	10869.078543	100401.071533	0.543404
335	111557.031280	10849.672880	100706.813343	0.545057
336	111842.854667	10830.298503	101012.009457	0.546707
337	112128.164568	10810.955470	101316.660744	0.548354
338	112412.961905	10791.643835	101620.768072	0.549998
339	112697.247599	10772.363655	101924.332306	0.551639
340	112981.022570	10753.114986	102227.354307	0.553277
341	113264.287735	10733.897886	102529.834937	0.554912
342	113547.044010	10714.712412	102831.775054	0.556544
343	113829.292311	10695.558623	103133.175515	0.558173
344	114111.033549	10676.436575	103434.037174	0.559799
345	114392.268636	10657.346330	103734.360883	0.561423
346	114672.998481	10638.287944	104034.147494	0.563043
347	114953.223993	10619.261479	104333.397853	0.564661
348	115232.946077	10600.266995	104632.112807	0.566276
349	115512.165639	10581.304551	104930.293200	0.567888
350	115790.883580	10562.374209	105227.939874	0.569496
351	116069.100803	10543.476031	105525.053670	0.571103
352	116346.818207	10524.610074	105821.635427	0.572706
353	116624.036692	10505.776170	106117.686215	0.574306
354	116900.757153	10486.974184	106413.207066	0.575904
355	117176.980486	10468.204090	106708.198898	0.577498
356	117452.707582	10449.465864	107002.662628	0.579090
357	117727.939333	10430.759482	107296.599172	0.580679
358	118002.676627	10412.084919	107590.009443	0.582265
359	118276.920352	10393.442152	107882.894352	0.583848
360	118550.671394	10374.831156	108175.254810	0.585428
361	118823.930639	10356.251909	108467.091724	0.587006
362	119096.698969	10337.704387	108758.406002	0.588581
363	119368.977267	10319.188566	109049.198548	0.590153
364	119640.766411	10300.704425	109339.470264	0.591722
365	119912.067281	10282.251940	109629.222052	0.593288
366	120182.880754	10263.831090	109918.454812	0.594851
367	120453.207704	10245.441851	110207.169442	0.596412
368	120723.049008	10227.084201	110495.366836	0.597970
369	120992.405535	10208.758120	110783.047890	0.599525
370	121261.278159	10190.463585	111070.213497	0.601077
371	121529.667747	10172.200574	111356.864546	0.602627
372	121797.575168	10153.969067	111643.001927	0.604174
373	122065.001288	10135.769043	111928.626527	0.605718
374	122331.946972	10117.600481	112213.739233	0.607259
375	122598.413083	10099.463360	112498.340926	0.608797
376	122864.400483	10081.357659	112782.432491	0.610333
377	123129.910033	10063.283360	113066.014807	0.611866
378	123394.942589	10045.240441	113349.088752	0.613396
379	123659.499011	10027.228883	113631.655204	0.614923
380	123923.580153	10009.248667	113913.715038	0.616448
381	124187.186870	9991.299773	114195.269127	0.617970
382	124450.320014	9973.382182	114476.318343	0.619489
383	124712.980436	9955.495875	114756.863556	0.621006
384	124975.168986	9937.640833	115036.905633	0.622520
385	125236.886511	9919.817038	115316.445442	0.624031
386	125498.133858	9902.024472	115595.483846	0.625539
387	125758.911871	9884.263117	115874.021710	0.627045
388	126019.221395	9866.532954	116152.059894	0.628548
389	126279.063271	9848.833966	116429.599257	0.630048
390	126538.438339	9831.166136	116706.640658	0.631545
391	126797.347438	9813.529445	116983.184953	0.633040
392	127055.791406	9795.923877	117259.232996	0.634533
393	127313.771076	9778.349309	117534.785745	0.636022
394	127571.287282	9760.805649	117809.844124	0.637509
395	127828.340857	9743.292860	118084.409003	0.638993
396	128084.932632	9725.810905	118358.481251	0.640475
397	128341.063436	9708.359746	118632.061736	0.641954
398	128596.734098	9690.939345	118905.151323	0.643430
399	128851.945444	9673.549661	119177.750879	0.644903
400	129106.698299	9656.190658	119449.861267	0.646374
