day	sum	infected	cured	deceased
2583	270047.967752	0.002482	237757.198071	32290.767199
2584	270047.967953	0.002466	237757.198263	32290.767224
2585	270047.968153	0.002450	237757.198453	32290.767250
2586	270047.968352	0.002435	237757.198641	32290.767275
2587	270047.968549	0.002419	237757.198829	32290.767301
2588	270047.968745	0.002404	237757.199015	32290.767326
2589	270047.968940	0.002389	237757.199200	32290.767351
2590	270047.969134	0.002374	237757.199384	32290.767376
2591	270047.969326	0.002360	237757.199566	32290.767400
2592	270047.969518	0.002345	237757.199748	32290.767425
2593	270047.969708	0.002331	237757.199928	32290.767449
2594	270047.969897	0.002317	237757.200107	32290.767473
2595	270047.970084	0.002303	237757.200285	32290.767497
2596	270047.970271	0.002289	237757.200461	32290.767521
2597	270047.970456	0.002275	237757.200637	32290.767544
2598	270047.970641	0.002261	237757.200812	32290.767568
2599	270047.970824	0.002247	237757.200985	32290.767591
2600	270047.971006	0.002234	237757.201157	32290.767615
2601	270047.971186	0.002220	237757.201329	32290.767638
2602	270047.971366	0.002206	237757.201499	32290.767661
2603	270047.971545	0.002193	237757.201668	32290.767683
2604	270047.971722	0.002180	237757.201836	32290.767706
2605	270047.971898	0.002166	237757.202004	32290.767729
2606	270047.972074	0.002153	237757.202170	32290.767751
2607	270047.972248	0.002139	237757.202335	32290.767773
2608	270047.972421	0.002126	237757.202499	32290.767795
2609	270047.972593	0.002113	237757.202663	32290.767817
2610	270047.972764	0.002099	237757.202825	32290.767839
2611	270047.972934	0.002086	237757.202986	32290.767861
2612	270047.973103	0.002073	237757.203147	32290.767883
2613	270047.973270	0.002060	237757.203306	32290.767904
2614	270047.973437	0.002047	237757.203465	32290.767926
2615	270047.973603	0.002034	237757.203622	32290.767947
2616	270047.973767	0.002021	237757.203779	32290.767968
2617	270047.973931	0.002008	237757.203934	32290.767989
2618	270047.974093	0.001995	237757.204089	32290.768010
2619	270047.974255	0.001982	237757.204243	32290.768030
2620	270047.974416	0.001969	237757.204395	32290.768051
2621	270047.974575	0.001957	237757.204547	32290.768071
2622	270047.974734	0.001944	237757.204698	32290.768092
2623	270047.974891	0.001932	237757.204847	32290.768112
2624	270047.975048	0.001920	237757.204996	32290.768132
2625	270047.975203	0.001908	237757.205144	32290.768152
2626	270047.975358	0.001896	237757.205291	32290.768172
2627	270047.975512	0.001884	237757.205436	32290.768191
2628	270047.975664	0.001873	237757.205581	32290.768211
2629	270047.975816	0.001861	237757.205725	32290.768230
2630	270047.975967	0.001850	237757.205868	32290.768249
2631	270047.976117	0.001838	237757.206010	32290.768269
2632	270047.976266	0.001827	237757.206151	32290.768288
2633	270047.976414	0.001816	237757.206292	32290.768306
2634	270047.976561	0.001805	237757.206431	32290.768325
2635	270047.976707	0.001794	237757.206570	32290.768344
2636	270047.976852	0.001783	237757.206707	32290.768363
